|provider |sport_code|external_fixture_id|external_league_id|season   |home_team_external_id|home_canonical_team_id|home_canonical_team_name|away_team_external_id|away_canonical_team_id|away_canonical_team_name|fixture_date                 |status_text|home_score                                                                                           |away_score                                                                                           |
|api_sport|basketball|359468             |117               |2023-2024|1139                 |118,264               |Basquet Girona          |2338                 |118,275               |Real Madrid             |2023-10-08 18:30:00.000 +0200|FT         |{'total': 74, 'over_time': None, 'quarter_1': 17, 'quarter_2': 11, 'quarter_3': 24, 'quarter_4': 22} |{'total': 93, 'over_time': None, 'quarter_1': 23, 'quarter_2': 22, 'quarter_3': 33, 'quarter_4': 15} |
|api_sport|basketball|359469             |117               |2023-2024|2337                 |118,274               |Obradoiro CAB           |2330                 |118,268               |Basket Zaragoza         |2023-10-11 20:00:00.000 +0200|FT         |{'total': 80, 'over_time': None, 'quarter_1': 20, 'quarter_2': 9, 'quarter_3': 34, 'quarter_4': 17}  |{'total': 72, 'over_time': None, 'quarter_1': 15, 'quarter_2': 17, 'quarter_3': 16, 'quarter_4': 24} |
|api_sport|basketball|359470             |117               |2023-2024|1695                 |118,265               |Bilbao                  |1125                 |118,262               |Granada                 |2023-10-14 18:00:00.000 +0200|FT         |{'total': 94, 'over_time': None, 'quarter_1': 21, 'quarter_2': 25, 'quarter_3': 23, 'quarter_4': 25} |{'total': 93, 'over_time': None, 'quarter_1': 23, 'quarter_2': 20, 'quarter_3': 25, 'quarter_4': 25} |
|api_sport|basketball|359471             |117               |2023-2024|2335                 |118,272               |MoraBanc Andorra        |2337                 |118,274               |Obradoiro CAB           |2023-10-14 18:00:00.000 +0200|FT         |{'total': 92, 'over_time': None, 'quarter_1': 13, 'quarter_2': 22, 'quarter_3': 17, 'quarter_4': 40} |{'total': 89, 'over_time': None, 'quarter_1': 23, 'quarter_2': 15, 'quarter_3': 31, 'quarter_4': 20} |
|api_sport|basketball|359472             |117               |2023-2024|1139                 |118,264               |Basquet Girona          |2339                 |118,276               |Tenerife                |2023-10-14 20:45:00.000 +0200|FT         |{'total': 66, 'over_time': None, 'quarter_1': 13, 'quarter_2': 13, 'quarter_3': 19, 'quarter_4': 21} |{'total': 79, 'over_time': None, 'quarter_1': 14, 'quarter_2': 23, 'quarter_3': 20, 'quarter_4': 22} |
|api_sport|basketball|359473             |117               |2023-2024|2340                 |118,277               |Unicaja                 |2334                 |118,271               |Joventut Badalona       |2023-10-14 20:45:00.000 +0200|FT         |{'total': 113, 'over_time': None, 'quarter_1': 23, 'quarter_2': 35, 'quarter_3': 29, 'quarter_4': 26}|{'total': 91, 'over_time': None, 'quarter_1': 22, 'quarter_2': 24, 'quarter_3': 18, 'quarter_4': 27} |
|api_sport|basketball|359474             |117               |2023-2024|1698                 |118,266               |Manresa                 |1132                 |118,263               |Palencia                |2023-10-15 12:30:00.000 +0200|FT         |{'total': 92, 'over_time': None, 'quarter_1': 16, 'quarter_2': 34, 'quarter_3': 20, 'quarter_4': 22} |{'total': 91, 'over_time': None, 'quarter_1': 22, 'quarter_2': 27, 'quarter_3': 22, 'quarter_4': 20} |
|api_sport|basketball|359475             |117               |2023-2024|2338                 |118,275               |Real Madrid             |2336                 |118,273               |Murcia                  |2023-10-15 12:30:00.000 +0200|FT         |{'total': 106, 'over_time': None, 'quarter_1': 15, 'quarter_2': 27, 'quarter_3': 39, 'quarter_4': 25}|{'total': 92, 'over_time': None, 'quarter_1': 22, 'quarter_2': 15, 'quarter_3': 25, 'quarter_4': 30} |
|api_sport|basketball|359476             |117               |2023-2024|2330                 |118,268               |Basket Zaragoza         |2331                 |118,269               |Baskonia                |2023-10-15 17:00:00.000 +0200|FT         |{'total': 80, 'over_time': None, 'quarter_1': 23, 'quarter_2': 11, 'quarter_3': 24, 'quarter_4': 22} |{'total': 85, 'over_time': None, 'quarter_1': 24, 'quarter_2': 21, 'quarter_3': 20, 'quarter_4': 20} |
|api_sport|basketball|359477             |117               |2023-2024|1120                 |118,261               |Breogan                 |2341                 |118,278               |Valencia                |2023-10-15 17:00:00.000 +0200|FT         |{'total': 59, 'over_time': None, 'quarter_1': 15, 'quarter_2': 6, 'quarter_3': 20, 'quarter_4': 18}  |{'total': 61, 'over_time': None, 'quarter_1': 11, 'quarter_2': 13, 'quarter_3': 16, 'quarter_4': 21} |
|api_sport|basketball|359478             |117               |2023-2024|2333                 |118,270               |Gran Canaria            |2329                 |118,267               |Barcelona               |2023-10-15 18:30:00.000 +0200|FT         |{'total': 73, 'over_time': None, 'quarter_1': 14, 'quarter_2': 23, 'quarter_3': 22, 'quarter_4': 14} |{'total': 83, 'over_time': None, 'quarter_1': 18, 'quarter_2': 14, 'quarter_3': 24, 'quarter_4': 27} |
|api_sport|basketball|359479             |117               |2023-2024|2334                 |118,271               |Joventut Badalona       |2335                 |118,272               |MoraBanc Andorra        |2023-10-21 18:00:00.000 +0200|FT         |{'total': 84, 'over_time': None, 'quarter_1': 22, 'quarter_2': 18, 'quarter_3': 12, 'quarter_4': 32} |{'total': 94, 'over_time': None, 'quarter_1': 19, 'quarter_2': 26, 'quarter_3': 19, 'quarter_4': 30} |
|api_sport|basketball|359480             |117               |2023-2024|1132                 |118,263               |Palencia                |1120                 |118,261               |Breogan                 |2023-10-21 18:00:00.000 +0200|FT         |{'total': 74, 'over_time': None, 'quarter_1': 12, 'quarter_2': 24, 'quarter_3': 24, 'quarter_4': 14} |{'total': 59, 'over_time': None, 'quarter_1': 17, 'quarter_2': 8, 'quarter_3': 20, 'quarter_4': 14}  |
|api_sport|basketball|359481             |117               |2023-2024|2336                 |118,273               |Murcia                  |2333                 |118,270               |Gran Canaria            |2023-10-21 20:45:00.000 +0200|FT         |{'total': 95, 'over_time': None, 'quarter_1': 20, 'quarter_2': 27, 'quarter_3': 22, 'quarter_4': 26} |{'total': 69, 'over_time': None, 'quarter_1': 19, 'quarter_2': 19, 'quarter_3': 25, 'quarter_4': 6}  |
|api_sport|basketball|359482             |117               |2023-2024|2337                 |118,274               |Obradoiro CAB           |1139                 |118,264               |Basquet Girona          |2023-10-21 20:45:00.000 +0200|FT         |{'total': 85, 'over_time': None, 'quarter_1': 24, 'quarter_2': 11, 'quarter_3': 29, 'quarter_4': 21} |{'total': 79, 'over_time': None, 'quarter_1': 17, 'quarter_2': 22, 'quarter_3': 14, 'quarter_4': 26} |
|api_sport|basketball|359483             |117               |2023-2024|2329                 |118,267               |Barcelona               |1695                 |118,265               |Bilbao                  |2023-10-22 12:30:00.000 +0200|FT         |{'total': 91, 'over_time': None, 'quarter_1': 21, 'quarter_2': 26, 'quarter_3': 22, 'quarter_4': 22} |{'total': 82, 'over_time': None, 'quarter_1': 19, 'quarter_2': 20, 'quarter_3': 18, 'quarter_4': 25} |
|api_sport|basketball|359484             |117               |2023-2024|2339                 |118,276               |Tenerife                |2338                 |118,275               |Real Madrid             |2023-10-22 13:00:00.000 +0200|FT         |{'total': 76, 'over_time': None, 'quarter_1': 14, 'quarter_2': 20, 'quarter_3': 27, 'quarter_4': 15} |{'total': 82, 'over_time': None, 'quarter_1': 27, 'quarter_2': 20, 'quarter_3': 18, 'quarter_4': 17} |
|api_sport|basketball|359485             |117               |2023-2024|1125                 |118,262               |Granada                 |2330                 |118,268               |Basket Zaragoza         |2023-10-22 17:00:00.000 +0200|FT         |{'total': 78, 'over_time': None, 'quarter_1': 26, 'quarter_2': 14, 'quarter_3': 19, 'quarter_4': 19} |{'total': 70, 'over_time': None, 'quarter_1': 21, 'quarter_2': 11, 'quarter_3': 16, 'quarter_4': 22} |
|api_sport|basketball|359486             |117               |2023-2024|2341                 |118,278               |Valencia                |1698                 |118,266               |Manresa                 |2023-10-22 17:00:00.000 +0200|FT         |{'total': 84, 'over_time': None, 'quarter_1': 22, 'quarter_2': 19, 'quarter_3': 22, 'quarter_4': 21} |{'total': 79, 'over_time': None, 'quarter_1': 15, 'quarter_2': 23, 'quarter_3': 20, 'quarter_4': 21} |
|api_sport|basketball|359487             |117               |2023-2024|2331                 |118,269               |Baskonia                |2340                 |118,277               |Unicaja                 |2023-10-22 18:30:00.000 +0200|FT         |{'total': 84, 'over_time': None, 'quarter_1': 19, 'quarter_2': 25, 'quarter_3': 16, 'quarter_4': 24} |{'total': 93, 'over_time': None, 'quarter_1': 25, 'quarter_2': 19, 'quarter_3': 29, 'quarter_4': 20} |
|api_sport|basketball|359489             |117               |2023-2024|2340                 |118,277               |Unicaja                 |1120                 |118,261               |Breogan                 |2023-10-28 18:30:00.000 +0200|FT         |{'total': 87, 'over_time': None, 'quarter_1': 15, 'quarter_2': 29, 'quarter_3': 17, 'quarter_4': 26} |{'total': 70, 'over_time': None, 'quarter_1': 22, 'quarter_2': 11, 'quarter_3': 18, 'quarter_4': 19} |
|api_sport|basketball|359488             |117               |2023-2024|1139                 |118,264               |Basquet Girona          |2336                 |118,273               |Murcia                  |2023-10-28 18:45:00.000 +0200|FT         |{'total': 82, 'over_time': None, 'quarter_1': 15, 'quarter_2': 23, 'quarter_3': 11, 'quarter_4': 33} |{'total': 76, 'over_time': None, 'quarter_1': 11, 'quarter_2': 17, 'quarter_3': 28, 'quarter_4': 20} |
|api_sport|basketball|359490             |117               |2023-2024|2333                 |118,270               |Gran Canaria            |2337                 |118,274               |Obradoiro CAB           |2023-10-28 20:45:00.000 +0200|FT         |{'total': 87, 'over_time': None, 'quarter_1': 30, 'quarter_2': 16, 'quarter_3': 32, 'quarter_4': 9}  |{'total': 80, 'over_time': None, 'quarter_1': 20, 'quarter_2': 25, 'quarter_3': 17, 'quarter_4': 18} |
|api_sport|basketball|359491             |117               |2023-2024|2330                 |118,268               |Basket Zaragoza         |2334                 |118,271               |Joventut Badalona       |2023-10-28 21:15:00.000 +0200|FT         |{'total': 113, 'over_time': None, 'quarter_1': 26, 'quarter_2': 29, 'quarter_3': 36, 'quarter_4': 22}|{'total': 83, 'over_time': None, 'quarter_1': 14, 'quarter_2': 18, 'quarter_3': 29, 'quarter_4': 22} |
|api_sport|basketball|359492             |117               |2023-2024|1698                 |118,266               |Manresa                 |1125                 |118,262               |Granada                 |2023-10-29 12:30:00.000 +0100|FT         |{'total': 90, 'over_time': None, 'quarter_1': 24, 'quarter_2': 21, 'quarter_3': 24, 'quarter_4': 21} |{'total': 84, 'over_time': None, 'quarter_1': 14, 'quarter_2': 18, 'quarter_3': 22, 'quarter_4': 30} |
|api_sport|basketball|359493             |117               |2023-2024|2338                 |118,275               |Real Madrid             |1132                 |118,263               |Palencia                |2023-10-29 12:30:00.000 +0100|FT         |{'total': 91, 'over_time': None, 'quarter_1': 30, 'quarter_2': 22, 'quarter_3': 15, 'quarter_4': 24} |{'total': 68, 'over_time': None, 'quarter_1': 11, 'quarter_2': 14, 'quarter_3': 18, 'quarter_4': 25} |
|api_sport|basketball|359494             |117               |2023-2024|1695                 |118,265               |Bilbao                  |2339                 |118,276               |Tenerife                |2023-10-29 17:00:00.000 +0100|AOT        |{'total': 93, 'over_time': 13, 'quarter_1': 20, 'quarter_2': 16, 'quarter_3': 20, 'quarter_4': 24}   |{'total': 94, 'over_time': 14, 'quarter_1': 27, 'quarter_2': 17, 'quarter_3': 14, 'quarter_4': 22}   |
|api_sport|basketball|359495             |117               |2023-2024|2335                 |118,272               |MoraBanc Andorra        |2331                 |118,269               |Baskonia                |2023-10-29 17:00:00.000 +0100|FT         |{'total': 85, 'over_time': None, 'quarter_1': 18, 'quarter_2': 20, 'quarter_3': 27, 'quarter_4': 20} |{'total': 68, 'over_time': None, 'quarter_1': 10, 'quarter_2': 14, 'quarter_3': 25, 'quarter_4': 19} |
