|provider    |external_team_id|team_name                 |country_name            |external_league_id|season|
|api_football|1428            |Pirin Blagoevgrad         |Bulgaria                      |172               |2022  |
|api_football|1357            |Plymouth                  |England                       |41                |2022  |
|api_football|5273            |Poblense                  |Spain                         |143               |2024  |
|api_football|348             |Pogon Szczecin            |Poland                        |106               |2022  |
|api_football|16239           |Polonia Warszawa          |Poland                        |109               |2022  |
|api_football|1591            |Pontedera                 |Italy                         |942               |2022  |
|api_football|9407            |Pontevedra                |Spain                         |143               |2024  |
|api_football|24634           |Poortugaal                |Netherlands                   |1004              |2024  |
|api_football|216             |Portimonense              |Portugal                      |94                |2022  |
|api_football|19073           |Portugal U18              |Portugal                      |10                |2024  |
|api_football|10299           |Portugal U20              |Portugal                      |10                |2024  |
|api_football|1351            |Port Vale                 |England                       |41                |2022  |
|api_football|1710            |Potenza                   |Italy                         |943               |2022  |
|api_football|14005           |Povltava FA               |Czech-Republic                |348               |2022  |
|api_football|5539            |Puerto Rico               |Puerto-Rico                   |10                |2024  |
|api_football|21370           |Puerto Rico W U20         |Puerto-Rico                   |1001              |2024  |
|api_football|556             |Qarabag                   |Azerbaijan                    |420               |2024  |
|api_football|10954           |Qatar U23                 |Qatar                         |10                |2024  |
|api_football|72              |QPR                       |England                       |40                |2022  |
|api_football|9409            |Racing Ferrol             |Spain                         |143               |2024  |
|api_football|4665            |Racing Santander          |Spain                         |143               |2024  |
|api_football|4248            |Radomiak Radom            |Poland                        |106               |2022  |
|api_football|4378            |Radomlje                  |Slovenia                      |373               |2022  |
|api_football|257             |Rangers                   |Scotland                      |179               |2022  |
|api_football|6231            |Rapid                     |Romania                       |283               |2022  |
|api_football|861             |Rayo Majadahonda          |Spain                         |1000              |2024  |
|api_football|53              |Reading                   |England                       |40                |2022  |
|api_football|541             |Real Madrid               |Spain                         |143               |2024  |
|api_football|22142           |Real Madrid III           |Spain                         |1000              |2024  |
|api_football|5275            |Real Murcia               |Spain                         |1006              |2024  |
|api_football|9585            |Real Sociedad II          |Spain                         |1006              |2024  |
|api_football|9887            |Real Zaragoza II          |Spain                         |1000              |2022  |
|api_football|9410            |Recreativo Huelva         |Spain                         |1000              |2022  |
|api_football|93              |Reims                     |France                        |61                |2022  |
|api_football|94              |Rennes                    |France                        |61                |2022  |
|api_football|776             |Rep. Of Ireland           |Ireland                       |10                |2024  |
|api_football|226             |Rio Ave                   |Portugal                      |94                |2022  |
|api_football|21422           |RKAVV                     |Netherlands                   |1004              |2024  |
|api_football|19266           |Roosendaal                |Netherlands                   |1004              |2024  |
|api_football|331             |Rosenborg                 |Norway                        |103               |2022  |
|api_football|73              |Rotherham                 |England                       |40                |2022  |
|api_football|4361            |Rudar                     |Slovenia                      |374               |2022  |
|api_football|4               |Russia                    |Russia                        |10                |2024  |
|api_football|1514            |Rwanda                    |Rwanda                        |10                |2024  |
|api_football|25318           |Safa Baku                 |Azerbaijan                    |420               |2024  |
|api_football|9588            |Salamanca UDS             |Spain                         |143               |2024  |
|api_football|514             |Salernitana               |Italy                         |135               |2022  |
|api_football|871             |Sambenedettese            |Italy                         |431               |2024  |
|api_football|498             |Sampdoria                 |Italy                         |135               |2022  |
|api_football|332             |Sandefjord                |Norway                        |103               |2022  |
|api_football|1115            |San Marino                |San-Marino                    |10                |2024  |
|api_football|5277            |Sant Andreu               |Spain                         |1000              |2024  |
|api_football|333             |Sarpsborg 08 FF           |Norway                        |103               |2022  |
|api_football|10955           |Saudi Arabia U23          |Saudi-Arabia                  |10                |2024  |
|api_football|9645            |Selaya                    |Spain                         |143               |2024  |
|api_football|4222            |Shortan                   |Uzbekistan                    |1075              |2024  |
|api_football|1499            |Sierra Leone              |Sierra-Leone                  |10                |2024  |
|api_football|1546            |Singapore                 |Singapore                     |10                |2024  |
|api_football|370             |Sirius                    |Sweden                        |113               |2022  |
|api_football|3903            |SJC Noordwijk             |Netherlands                   |1004              |2024  |
|api_football|751             |Slavia Mozyr              |Belarus                       |116               |2022  |
|api_football|8223            |Slovakia U21              |Slovakia                      |10                |2024  |
|api_football|5165            |Solomon Islands           |Solomon-Islands               |10                |2024  |
|api_football|25039           |Sonseca                   |Spain                         |143               |2024  |
|api_football|8224            |Spain U21                 |Spain                         |10                |2024  |
|api_football|6781            |Spartans                  |Scotland                      |184               |2024  |
|api_football|426             |Sparta Rotterdam          |Netherlands                   |88                |2022  |
|api_football|515             |Spezia                    |Italy                         |135               |2022  |
|api_football|731             |Sporting Gijon            |Spain                         |143               |2024  |
|api_football|5166            |Sri Lanka                 |Sri-Lanka                     |10                |2024  |
|api_football|10138           |SS Monopoli               |Italy                         |943               |2022  |
|api_football|106             |Stade Brestois 29         |France                        |61                |2022  |
|api_football|4269            |Stade Lausanne-Ouchy      |Switzerland                   |208               |2022  |
|api_football|1239            |Staphorst                 |Netherlands                   |1004              |2024  |
|api_football|334             |Start                     |Norway                        |104               |2022  |
|api_football|4669            |Stirling Albion           |Scotland                      |184               |2024  |
|api_football|5536            |St. Kitts and Nevis       |Saint-Kitts-and-Nevis         |10                |2024  |
|api_football|251             |ST Mirren                 |Scotland                      |179               |2022  |
|api_football|6785            |Stranraer                 |Scotland                      |184               |2024  |
|api_football|5541            |St. Vincent / Grenadines  |Saint-Vincent-and-the-Grenadin|10                |2024  |
|api_football|1510            |Sudan                     |Sudan                         |10                |2024  |
|api_football|8171            |Suriname                  |Suriname                      |10                |2024  |
|api_football|8225            |Sweden U21                |Sweden                        |10                |2024  |
|api_football|1565            |Syria                     |Syria                         |10                |2024  |
|api_football|21059           |Syria U20                 |Syria                         |10                |2024  |
|api_football|1536            |Tajikistan                |Tajikistan                    |10                |2024  |
|api_football|10959           |Tajikistan U23            |Tajikistan                    |10                |2024  |
|api_football|1489            |Tanzania                  |Tanzania                      |10                |2024  |
|api_football|1696            |Taranto                   |Italy                         |943               |2022  |
|api_football|9416            |Tarazona                  |Spain                         |1000              |2022  |
|api_football|10409           |Tegevajaro Miyazaki       |Japan                         |100               |2024  |
|api_football|719             |Tenerife                  |Spain                         |143               |2024  |
|api_football|5278            |Teruel                    |Spain                         |1000              |2024  |
|api_football|1564            |Thailand                  |Thailand                      |10                |2024  |
|api_football|1534            |Togo                      |Togo                          |10                |2024  |
|api_football|15348           |Torrent                   |Spain                         |1000              |2024  |
|api_football|9534            |Torres                    |Italy                         |942               |2022  |
|api_football|369             |trelleborgs FF            |Sweden                        |114               |2022  |
|api_football|4363            |Triglav                   |Slovenia                      |374               |2022  |
|api_football|5168            |Trinidad and Tobago       |Trinidad-And-Tobago           |10                |2024  |
|api_football|777             |T?rkiye                   |Turkey                        |10                |2024  |
|api_football|5279            |Tudelano                  |Spain                         |143               |2024  |
|api_football|22930           |Tunisia U17               |Tunisia                       |10                |2024  |
|api_football|11049           |Tunisia U20               |Tunisia                       |10                |2024  |
|api_football|5499            |Turan                     |Azerbaijan                    |420               |2024  |
|api_football|1869            |Turbine Potsdam W         |Germany                       |82                |2022  |
|api_football|19075           |Turkey U18                |Turkey                        |10                |2024  |
|api_football|8227            |Turkey U21                |Turkey                        |10                |2024  |
|api_football|1539            |Turkmenistan              |Turkmenistan                  |10                |2024  |
|api_football|415             |Twente                    |Netherlands                   |88                |2022  |
|api_football|800             |Ucam Murcia               |Spain                         |1000              |2024  |
|api_football|17562           |UD San Pedro              |Spain                         |143               |2024  |
|api_football|1519            |Uganda                    |Uganda                        |10                |2024  |
|api_football|8228            |Ukraine U21               |Ukraine                       |10                |2024  |
|api_football|5281            |Unionistas de Salamanca   |Spain                         |143               |2024  |
|api_football|6916            |Unirea Slobozia           |Romania                       |284               |2022  |
|api_football|1563            |United Arab Emirates      |United-Arab-Emirates          |10                |2024  |
|api_football|19091           |United States U20 W       |USA                           |1001              |2024  |
|api_football|17883           |United States U23         |USA                           |10                |2024  |
|api_football|632             |Universitatea Craiova     |Romania                       |283               |2022  |
|api_football|2384            |USA                       |USA                           |10                |2024  |
|api_football|9891            |Utebo                     |Spain                         |1000              |2024  |
|api_football|10963           |Uzbekistan U23            |Uzbekistan                    |10                |2024  |
|api_football|532             |Valencia                  |Spain                         |143               |2024  |
|api_football|9594            |Valencia II               |Spain                         |1000              |2022  |
|api_football|720             |Valladolid                |Spain                         |143               |2024  |
|api_football|5170            |Vanuatu                   |Vanuatu                       |10                |2024  |
|api_football|2171            |Varbergs BoIS FC          |Sweden                        |113               |2022  |
|api_football|2241            |Vasteras SK FK            |Sweden                        |114               |2022  |
|api_football|517             |Venezia                   |Italy                         |135               |2024  |
|api_football|2379            |Venezuela                 |Venezuela                     |10                |2024  |
|api_football|25041           |Vic                       |Spain                         |143               |2024  |
|api_football|1542            |Vietnam                   |Vietnam                       |10                |2024  |
|api_football|10964           |Vietnam U23               |Vietnam                       |10                |2024  |
|api_football|9336            |Viktoria Aschaffenburg    |Germany                       |1003              |2024  |
|api_football|5282            |Villanovense              |Spain                         |1000              |2024  |
|api_football|1708            |Vis Pesaro                |Italy                         |942               |2022  |
|api_football|200             |Vitesse                   |Netherlands                   |88                |2022  |
|api_football|810             |Vizela                    |Portugal                      |94                |2022  |
|api_football|2110            |Volos NFC                 |Greece                        |197               |2022  |
|api_football|7376            |Vrchovina                 |Czech-Republic                |349               |2022  |
|api_football|5730            |Vukovar                   |Croatia                       |211               |2022  |
|api_football|204             |VVV Venlo                 |Netherlands                   |88                |2022  |
|api_football|417             |Waalwijk                  |Netherlands                   |88                |2022  |
|api_football|767             |Wales                     |Wales                         |10                |2024  |
|api_football|21481           |Wales U18                 |Wales                         |10                |2024  |
|api_football|8229            |Wales U21                 |Wales                         |10                |2024  |
|api_football|48              |West Ham                  |England                       |39                |2022  |
|api_football|61              |Wigan                     |England                       |40                |2022  |
|api_football|195             |Willem II                 |Netherlands                   |88                |2022  |
|api_football|341             |Wisla Plock               |Poland                        |106               |2022  |
|api_football|1358            |Wycombe                   |England                       |41                |2022  |
|api_football|9770            |Xerez                     |Spain                         |143               |2024  |
|api_football|21644           |XerxesDZB (Zat)           |Netherlands                   |1004              |2024  |
|api_football|16381           |Xorazm                    |Uzbekistan                    |1075              |2024  |
|api_football|5283            |Yeclano                   |Spain                         |143               |2024  |
|api_football|1550            |Yemen                     |Yemen                         |10                |2024  |
|api_football|6652            |YF Juventus               |Switzerland                   |1005              |2024  |
|api_football|4327            |YSCC                      |Japan                         |100               |2024  |
|api_football|6653            |Yverdon Sport             |Switzerland                   |208               |2022  |
|api_football|1507            |Zambia                    |Zambia                        |10                |2024  |
|api_football|10316           |Zambia U20                |Zambia                        |10                |2024  |
|api_football|9418            |Zamora                    |Spain                         |143               |2024  |
|api_football|1522            |Zimbabwe                  |Zimbabwe                      |10                |2024  |
|api_football|16198           |Zimbabwe U20              |Zimbabwe                      |10                |2024  |
|api_football|648             |Zira                      |Azerbaijan                    |420               |2024  |
|api_football|3734            |Znojmo                    |Czech-Republic                |349               |2022  |
