|id     |provider    |sport_code|external_fixture_id|external_league_id|season|home_team_external_id|away_team_external_id|fixture_date                 |status_text|home_score|away_score|raw_payload_id|created_at                   |updated_at                   |
|161,879|api_handball|handball  |174339             |145               |2024  |418                  |260                  |2025-03-04 18:45:00.000 +0100|FT         |31        |33        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,871|api_handball|handball  |174331             |145               |2024  |324                  |899                  |2025-02-25 20:45:00.000 +0100|FT         |26        |26        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,872|api_handball|handball  |174332             |145               |2024  |778                  |321                  |2025-02-25 20:45:00.000 +0100|FT         |30        |35        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,873|api_handball|handball  |174333             |145               |2024  |248                  |178                  |2025-02-25 20:45:00.000 +0100|FT         |30        |28        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,874|api_handball|handball  |174334             |145               |2024  |966                  |1063                 |2025-02-25 20:45:00.000 +0100|FT         |31        |29        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,875|api_handball|handball  |174335             |145               |2024  |964                  |256                  |2025-02-25 20:45:00.000 +0100|FT         |35        |30        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,868|api_handball|handball  |174328             |145               |2024  |339                  |418                  |2025-02-25 18:45:00.000 +0100|FT         |33        |27        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,869|api_handball|handball  |174329             |145               |2024  |260                  |314                  |2025-02-25 18:45:00.000 +0100|FT         |35        |35        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,870|api_handball|handball  |174330             |145               |2024  |1048                 |782                  |2025-02-25 18:45:00.000 +0100|FT         |37        |33        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,865|api_handball|handball  |174324             |145               |2024  |899                  |324                  |2025-02-18 20:45:00.000 +0100|FT         |29        |36        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,866|api_handball|handball  |174325             |145               |2024  |256                  |964                  |2025-02-18 20:45:00.000 +0100|FT         |32        |31        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,867|api_handball|handball  |174326             |145               |2024  |321                  |778                  |2025-02-18 20:45:00.000 +0100|FT         |32        |22        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,860|api_handball|handball  |174320             |145               |2024  |314                  |260                  |2025-02-18 18:45:00.000 +0100|FT         |34        |34        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,861|api_handball|handball  |174321             |145               |2024  |178                  |248                  |2025-02-18 18:45:00.000 +0100|FT         |33        |27        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,862|api_handball|handball  |174322             |145               |2024  |1063                 |966                  |2025-02-18 18:45:00.000 +0100|FT         |43        |42        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,863|api_handball|handball  |174323             |145               |2024  |418                  |339                  |2025-02-18 18:45:00.000 +0100|FT         |29        |44        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,864|api_handball|handball  |174327             |145               |2024  |782                  |1048                 |2025-02-18 18:45:00.000 +0100|FT         |36        |31        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,856|api_handball|handball  |174316             |145               |2024  |260                  |418                  |2025-02-11 20:45:00.000 +0100|FT         |35        |28        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,857|api_handball|handball  |174317             |145               |2024  |964                  |782                  |2025-02-11 20:45:00.000 +0100|FT         |28        |27        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,858|api_handball|handball  |174318             |145               |2024  |778                  |899                  |2025-02-11 20:45:00.000 +0100|FT         |29        |20        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,859|api_handball|handball  |174319             |145               |2024  |324                  |321                  |2025-02-11 20:45:00.000 +0100|FT         |26        |26        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,852|api_handball|handball  |174312             |145               |2024  |966                  |178                  |2025-02-11 18:45:00.000 +0100|FT         |36        |36        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,853|api_handball|handball  |174313             |145               |2024  |339                  |314                  |2025-02-11 18:45:00.000 +0100|FT         |31        |36        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,854|api_handball|handball  |174314             |145               |2024  |248                  |1063                 |2025-02-11 18:45:00.000 +0100|FT         |31        |27        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,855|api_handball|handball  |174315             |145               |2024  |1048                 |256                  |2025-02-11 18:45:00.000 +0100|FT         |32        |36        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,843|api_handball|handball  |171963             |145               |2024  |468                  |260                  |2024-11-26 20:45:00.000 +0100|FT         |25        |29        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,844|api_handball|handball  |171966             |145               |2024  |81                   |972                  |2024-11-26 20:45:00.000 +0100|FT         |27        |27        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,845|api_handball|handball  |173589             |145               |2024  |964                  |1048                 |2024-11-26 20:45:00.000 +0100|FT         |35        |32        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,846|api_handball|handball  |173590             |145               |2024  |314                  |110                  |2024-11-26 20:45:00.000 +0100|FT         |36        |33        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,847|api_handball|handball  |173591             |145               |2024  |931                  |957                  |2024-11-26 20:45:00.000 +0100|FT         |28        |25        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,848|api_handball|handball  |173592             |145               |2024  |248                  |966                  |2024-11-26 20:45:00.000 +0100|FT         |34        |25        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,849|api_handball|handball  |173593             |145               |2024  |778                  |477                  |2024-11-26 20:45:00.000 +0100|FT         |37        |29        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,850|api_handball|handball  |173594             |145               |2024  |1162                 |324                  |2024-11-26 20:45:00.000 +0100|FT         |32        |30        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,851|api_handball|handball  |173595             |145               |2024  |696                  |176                  |2024-11-26 20:45:00.000 +0100|FT         |25        |25        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,836|api_handball|handball  |171962             |145               |2024  |4118                 |685                  |2024-11-26 18:45:00.000 +0100|FT         |26        |32        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,837|api_handball|handball  |171964             |145               |2024  |4178                 |908                  |2024-11-26 18:45:00.000 +0100|FT         |39        |26        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,838|api_handball|handball  |171965             |145               |2024  |321                  |899                  |2024-11-26 18:45:00.000 +0100|FT         |37        |35        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,839|api_handball|handball  |171967             |145               |2024  |418                  |85                   |2024-11-26 18:45:00.000 +0100|FT         |28        |25        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,840|api_handball|handball  |173586             |145               |2024  |256                  |782                  |2024-11-26 18:45:00.000 +0100|FT         |36        |28        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,841|api_handball|handball  |173587             |145               |2024  |1046                 |339                  |2024-11-26 18:45:00.000 +0100|FT         |25        |28        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,842|api_handball|handball  |173588             |145               |2024  |1063                 |178                  |2024-11-26 18:45:00.000 +0100|FT         |32        |30        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,826|api_handball|handball  |171955             |145               |2024  |899                  |81                   |2024-11-19 20:45:00.000 +0100|FT         |31        |26        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,827|api_handball|handball  |171956             |145               |2024  |260                  |1046                 |2024-11-19 20:45:00.000 +0100|FT         |30        |33        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,828|api_handball|handball  |171957             |145               |2024  |972                  |321                  |2024-11-19 20:45:00.000 +0100|FT         |30        |33        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,829|api_handball|handball  |171960             |145               |2024  |685                  |964                  |2024-11-19 20:45:00.000 +0100|FT         |28        |35        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,830|api_handball|handball  |171961             |145               |2024  |782                  |4178                 |2024-11-19 20:45:00.000 +0100|FT         |39        |32        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,831|api_handball|handball  |173580             |145               |2024  |957                  |1063                 |2024-11-19 20:45:00.000 +0100|FT         |30        |31        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,832|api_handball|handball  |173581             |145               |2024  |176                  |248                  |2024-11-19 20:45:00.000 +0100|FT         |22        |34        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,833|api_handball|handball  |173583             |145               |2024  |110                  |418                  |2024-11-19 20:45:00.000 +0100|FT         |31        |31        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,834|api_handball|handball  |173584             |145               |2024  |324                  |778                  |2024-11-19 20:45:00.000 +0100|FT         |32        |27        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,835|api_handball|handball  |173585             |145               |2024  |477                  |1162                 |2024-11-19 20:45:00.000 +0100|FT         |34        |34        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,820|api_handball|handball  |171958             |145               |2024  |85                   |314                  |2024-11-19 18:45:00.000 +0100|FT         |28        |32        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,821|api_handball|handball  |171959             |145               |2024  |178                  |931                  |2024-11-19 18:45:00.000 +0100|FT         |31        |21        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,822|api_handball|handball  |173577             |145               |2024  |1048                 |4118                 |2024-11-19 18:45:00.000 +0100|FT         |38        |29        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,823|api_handball|handball  |173578             |145               |2024  |908                  |256                  |2024-11-19 18:45:00.000 +0100|FT         |21        |34        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,824|api_handball|handball  |173579             |145               |2024  |339                  |468                  |2024-11-19 18:45:00.000 +0100|FT         |32        |24        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,825|api_handball|handball  |173582             |145               |2024  |966                  |696                  |2024-11-19 18:45:00.000 +0100|FT         |41        |30        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,813|api_handball|handball  |171947             |145               |2024  |778                  |1162                 |2024-10-29 20:45:00.000 +0100|FT         |37        |24        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,814|api_handball|handball  |171948             |145               |2024  |972                  |899                  |2024-10-29 20:45:00.000 +0100|FT         |26        |33        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,815|api_handball|handball  |171951             |145               |2024  |248                  |696                  |2024-10-29 20:45:00.000 +0100|FT         |30        |25        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,816|api_handball|handball  |171952             |145               |2024  |321                  |81                   |2024-10-29 20:45:00.000 +0100|FT         |31        |28        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,817|api_handball|handball  |171953             |145               |2024  |964                  |4118                 |2024-10-29 20:45:00.000 +0100|FT         |37        |25        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,818|api_handball|handball  |173575             |145               |2024  |957                  |178                  |2024-10-29 20:45:00.000 +0100|FT         |21        |27        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,819|api_handball|handball  |173576             |145               |2024  |477                  |324                  |2024-10-29 20:45:00.000 +0100|FT         |28        |33        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,804|api_handball|handball  |171949             |145               |2024  |418                  |314                  |2024-10-29 18:45:00.000 +0100|FT         |29        |39        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,805|api_handball|handball  |171950             |145               |2024  |1046                 |468                  |2024-10-29 18:45:00.000 +0100|FT         |30        |26        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,806|api_handball|handball  |171954             |145               |2024  |782                  |908                  |2024-10-29 18:45:00.000 +0100|FT         |36        |23        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,807|api_handball|handball  |173569             |145               |2024  |260                  |339                  |2024-10-29 18:45:00.000 +0100|FT         |31        |30        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,808|api_handball|handball  |173570             |145               |2024  |85                   |110                  |2024-10-29 18:45:00.000 +0100|FT         |38        |23        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,809|api_handball|handball  |173571             |145               |2024  |4178                 |256                  |2024-10-29 18:45:00.000 +0100|FT         |29        |39        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,810|api_handball|handball  |173572             |145               |2024  |1063                 |931                  |2024-10-29 18:45:00.000 +0100|FT         |30        |25        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,811|api_handball|handball  |173573             |145               |2024  |685                  |1048                 |2024-10-29 18:45:00.000 +0100|FT         |27        |38        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,812|api_handball|handball  |173574             |145               |2024  |176                  |966                  |2024-10-29 18:45:00.000 +0100|FT         |35        |32        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,796|api_handball|handball  |171940             |145               |2024  |468                  |1046                 |2024-10-22 20:45:00.000 +0200|FT         |34        |30        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,797|api_handball|handball  |171942             |145               |2024  |81                   |321                  |2024-10-22 20:45:00.000 +0200|FT         |26        |35        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,798|api_handball|handball  |171943             |145               |2024  |908                  |782                  |2024-10-22 20:45:00.000 +0200|FT         |16        |24        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,799|api_handball|handball  |171944             |145               |2024  |1162                 |778                  |2024-10-22 20:45:00.000 +0200|FT         |22        |26        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,800|api_handball|handball  |171945             |145               |2024  |899                  |972                  |2024-10-22 20:45:00.000 +0200|FT         |31        |30        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,801|api_handball|handball  |171946             |145               |2024  |696                  |248                  |2024-10-22 20:45:00.000 +0200|FT         |23        |27        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,802|api_handball|handball  |173567             |145               |2024  |256                  |4178                 |2024-10-22 20:45:00.000 +0200|FT         |27        |31        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,803|api_handball|handball  |173568             |145               |2024  |324                  |477                  |2024-10-22 20:45:00.000 +0200|FT         |36        |21        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,788|api_handball|handball  |171939             |145               |2024  |4118                 |964                  |2024-10-22 18:45:00.000 +0200|FT         |35        |30        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,789|api_handball|handball  |171941             |145               |2024  |314                  |418                  |2024-10-22 18:45:00.000 +0200|FT         |44        |27        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,790|api_handball|handball  |173561             |145               |2024  |1048                 |685                  |2024-10-22 18:45:00.000 +0200|FT         |36        |30        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,791|api_handball|handball  |173562             |145               |2024  |966                  |176                  |2024-10-22 18:45:00.000 +0200|FT         |36        |27        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,792|api_handball|handball  |173563             |145               |2024  |339                  |260                  |2024-10-22 18:45:00.000 +0200|FT         |33        |26        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,793|api_handball|handball  |173564             |145               |2024  |110                  |85                   |2024-10-22 18:45:00.000 +0200|FT         |32        |29        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,794|api_handball|handball  |173565             |145               |2024  |931                  |1063                 |2024-10-22 18:45:00.000 +0200|FT         |27        |33        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,795|api_handball|handball  |173566             |145               |2024  |178                  |957                  |2024-10-22 18:45:00.000 +0200|FT         |36        |23        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,787|api_handball|handball  |173560             |145               |2024  |468                  |339                  |2024-10-15 22:30:00.000 +0200|FT         |21        |40        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,782|api_handball|handball  |171935             |145               |2024  |972                  |81                   |2024-10-15 20:45:00.000 +0200|FT         |32        |32        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,783|api_handball|handball  |173556             |145               |2024  |957                  |931                  |2024-10-15 20:45:00.000 +0200|FT         |32        |24        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,784|api_handball|handball  |173557             |145               |2024  |782                  |256                  |2024-10-15 20:45:00.000 +0200|FT         |37        |31        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,785|api_handball|handball  |173558             |145               |2024  |176                  |696                  |2024-10-15 20:45:00.000 +0200|FT         |30        |26        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,786|api_handball|handball  |173559             |145               |2024  |110                  |314                  |2024-10-15 20:45:00.000 +0200|FT         |31        |41        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,781|api_handball|handball  |173555             |145               |2024  |477                  |778                  |2024-10-15 20:15:00.000 +0200|FT         |27        |27        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,772|api_handball|handball  |171933             |145               |2024  |85                   |418                  |2024-10-15 18:45:00.000 +0200|FT         |27        |31        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,773|api_handball|handball  |171934             |145               |2024  |899                  |321                  |2024-10-15 18:45:00.000 +0200|FT         |28        |32        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,774|api_handball|handball  |171936             |145               |2024  |1046                 |260                  |2024-10-15 18:45:00.000 +0200|FT         |31        |37        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,775|api_handball|handball  |171937             |145               |2024  |685                  |4118                 |2024-10-15 18:45:00.000 +0200|FT         |37        |33        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,776|api_handball|handball  |171938             |145               |2024  |908                  |4178                 |2024-10-15 18:45:00.000 +0200|FT         |30        |39        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,777|api_handball|handball  |173551             |145               |2024  |1048                 |964                  |2024-10-15 18:45:00.000 +0200|FT         |23        |29        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,778|api_handball|handball  |173552             |145               |2024  |324                  |1162                 |2024-10-15 18:45:00.000 +0200|FT         |34        |18        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,779|api_handball|handball  |173553             |145               |2024  |966                  |248                  |2024-10-15 18:45:00.000 +0200|FT         |24        |28        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
