|run_id                |league_id|season|fixture_id|kickoff                      |status|home_team_id|home_team_name|away_team_id|away_team_name|ext_match_check          |identity_check            |
|20,260,416,220,857,378|100      |2,024 |1,167,118 |2024-08-24 11:00:00.000 +0200|FT    |7,135       |              |805         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,119 |2024-08-24 12:00:00.000 +0200|FT    |4,319       |              |7,138       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,120 |2024-08-24 12:00:00.000 +0200|FT    |10,409      |              |4,321       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,121 |2024-08-25 12:00:00.000 +0200|FT    |297         |              |4,327       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,131 |2024-08-30 12:00:00.000 +0200|FT    |7,138       |              |300         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,125 |2024-08-31 11:00:00.000 +0200|FT    |2,235       |              |4,319       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,123 |2024-08-31 11:00:00.000 +0200|FT    |4,318       |              |805         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,124 |2024-08-31 11:00:00.000 +0200|FT    |4,324       |              |4,323       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,126 |2024-08-31 11:30:00.000 +0200|FT    |4,322       |              |4,314       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,128 |2024-08-31 12:00:00.000 +0200|FT    |297         |              |304         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,127 |2024-08-31 12:00:00.000 +0200|FT    |313         |              |4,327       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,129 |2024-08-31 12:00:00.000 +0200|FT    |10,075      |              |7,135       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,130 |2024-08-31 12:00:00.000 +0200|FT    |10,409      |              |4,326       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,132 |2024-09-01 11:00:00.000 +0200|FT    |4,321       |              |317         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,133 |2024-09-06 06:00:00.000 +0200|FT    |4,326       |              |4,318       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,136 |2024-09-07 11:00:00.000 +0200|FT    |304         |              |313         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,139 |2024-09-07 11:00:00.000 +0200|FT    |805         |              |10,075      |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,140 |2024-09-07 11:00:00.000 +0200|FT    |2,235       |              |4,321       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,135 |2024-09-07 11:00:00.000 +0200|FT    |4,324       |              |10,409      |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,134 |2024-09-07 11:00:00.000 +0200|FT    |4,327       |              |300         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,138 |2024-09-07 12:00:00.000 +0200|FT    |4,319       |              |4,314       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,137 |2024-09-07 12:00:00.000 +0200|FT    |4,323       |              |7,138       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,142 |2024-09-08 11:00:00.000 +0200|FT    |317         |              |297         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,141 |2024-09-08 11:00:00.000 +0200|FT    |7,135       |              |4,322       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,114 |2024-09-11 11:00:00.000 +0200|FT    |4,323       |              |313         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,143 |2024-09-14 07:00:00.000 +0200|FT    |4,321       |              |4,326       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,148 |2024-09-14 08:00:00.000 +0200|FT    |297         |              |4,324       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,147 |2024-09-14 11:00:00.000 +0200|FT    |300         |              |317         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,146 |2024-09-14 11:00:00.000 +0200|FT    |4,322       |              |4,327       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,144 |2024-09-14 12:00:00.000 +0200|FT    |313         |              |805         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,145 |2024-09-14 12:00:00.000 +0200|FT    |4,323       |              |7,135       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,149 |2024-09-14 12:00:00.000 +0200|FT    |10,075      |              |304         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,151 |2024-09-15 11:00:00.000 +0200|FT    |4,314       |              |7,138       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,150 |2024-09-15 11:00:00.000 +0200|FT    |4,318       |              |4,319       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,152 |2024-09-15 12:00:00.000 +0200|FT    |10,409      |              |2,235       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,156 |2024-09-21 11:00:00.000 +0200|FT    |805         |              |297         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,157 |2024-09-21 11:00:00.000 +0200|FT    |2,235       |              |4,314       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,154 |2024-09-21 11:00:00.000 +0200|FT    |4,324       |              |10,075      |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,153 |2024-09-21 11:00:00.000 +0200|FT    |4,326       |              |313         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,155 |2024-09-21 12:00:00.000 +0200|FT    |4,319       |              |4,323       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,159 |2024-09-22 07:00:00.000 +0200|FT    |300         |              |4,322       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,161 |2024-09-22 07:00:00.000 +0200|FT    |317         |              |304         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,158 |2024-09-22 07:00:00.000 +0200|FT    |4,327       |              |4,321       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,160 |2024-09-22 11:00:00.000 +0200|FT    |7,135       |              |10,409      |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,162 |2024-09-23 07:00:00.000 +0200|FT    |7,138       |              |4,318       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,163 |2024-09-28 07:00:00.000 +0200|FT    |313         |              |4,324       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,164 |2024-09-28 08:00:00.000 +0200|FT    |297         |              |300         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,165 |2024-09-28 11:00:00.000 +0200|FT    |10,075      |              |4,326       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,166 |2024-09-28 11:00:00.000 +0200|FT    |2,235       |              |7,138       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,168 |2024-09-29 06:00:00.000 +0200|FT    |4,318       |              |4,323       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,171 |2024-09-29 07:00:00.000 +0200|FT    |4,314       |              |4,327       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,169 |2024-09-29 07:00:00.000 +0200|FT    |304         |              |7,135       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,167 |2024-09-29 07:00:00.000 +0200|FT    |4,321       |              |805         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,170 |2024-09-29 07:05:00.000 +0200|FT    |4,322       |              |317         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,172 |2024-09-29 11:00:00.000 +0200|FT    |10,409      |              |4,319       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,122 |2024-10-02 12:00:00.000 +0200|FT    |317         |              |4,318       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,182 |2024-10-04 12:00:00.000 +0200|FT    |7,138       |              |4,321       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,174 |2024-10-05 07:00:00.000 +0200|FT    |4,327       |              |2,235       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,176 |2024-10-05 07:00:00.000 +0200|FT    |7,135       |              |313         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,175 |2024-10-05 09:30:00.000 +0200|FT    |4,323       |              |304         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,179 |2024-10-06 05:55:00.000 +0200|FT    |4,322       |              |10,075      |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,173 |2024-10-06 06:00:00.000 +0200|FT    |4,318       |              |297         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,177 |2024-10-06 06:00:00.000 +0200|FT    |4,326       |              |4,314       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,180 |2024-10-06 07:00:00.000 +0200|FT    |300         |              |10,409      |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,181 |2024-10-06 07:00:00.000 +0200|FT    |317         |              |4,319       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,178 |2024-10-06 07:00:00.000 +0200|FT    |4,324       |              |805         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,183 |2024-10-11 12:00:00.000 +0200|FT    |297         |              |4,323       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,184 |2024-10-12 05:55:00.000 +0200|FT    |10,075      |              |4,327       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,185 |2024-10-12 06:00:00.000 +0200|FT    |805         |              |4,326       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,186 |2024-10-12 09:00:00.000 +0200|FT    |10,409      |              |4,322       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,187 |2024-10-12 10:00:00.000 +0200|FT    |2,235       |              |4,324       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,189 |2024-10-13 06:00:00.000 +0200|FT    |304         |              |300         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,192 |2024-10-13 06:00:00.000 +0200|FT    |4,319       |              |4,321       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,191 |2024-10-13 07:00:00.000 +0200|FT    |7,135       |              |7,138       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,188 |2024-10-13 07:00:00.000 +0200|FT    |313         |              |4,318       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,190 |2024-10-13 07:00:00.000 +0200|FT    |4,314       |              |317         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,195 |2024-10-19 06:00:00.000 +0200|FT    |7,138       |              |805         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,193 |2024-10-19 07:00:00.000 +0200|FT    |313         |              |10,075      |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,194 |2024-10-19 08:00:00.000 +0200|FT    |4,323       |              |2,235       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,197 |2024-10-20 06:00:00.000 +0200|FT    |4,321       |              |297         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,201 |2024-10-20 06:00:00.000 +0200|FT    |300         |              |4,314       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,196 |2024-10-20 06:00:00.000 +0200|FT    |4,326       |              |7,135       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,198 |2024-10-20 07:00:00.000 +0200|FT    |4,324       |              |4,327       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,199 |2024-10-20 07:00:00.000 +0200|FT    |304         |              |4,319       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,202 |2024-10-20 07:00:00.000 +0200|FT    |317         |              |10,409      |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,200 |2024-10-20 07:00:00.000 +0200|FT    |4,322       |              |4,318       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,205 |2024-10-26 07:00:00.000 +0200|FT    |7,135       |              |317         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,206 |2024-10-26 07:00:00.000 +0200|FT    |805         |              |300         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,203 |2024-10-26 07:00:00.000 +0200|FT    |4,327       |              |304         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,204 |2024-10-26 08:00:00.000 +0200|FT    |297         |              |10,075      |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,207 |2024-10-26 10:00:00.000 +0200|FT    |2,235       |              |4,326       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,210 |2024-10-27 05:00:00.000 +0100|FT    |4,319       |              |4,322       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,212 |2024-10-27 05:00:00.000 +0100|FT    |4,321       |              |313         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,208 |2024-10-27 06:00:00.000 +0100|FT    |4,318       |              |4,324       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,209 |2024-10-27 06:00:00.000 +0100|FT    |4,314       |              |4,323       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,211 |2024-10-27 06:00:00.000 +0100|FT    |10,409      |              |7,138       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,218 |2024-11-02 06:00:00.000 +0100|FT    |7,135       |              |4,318       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,216 |2024-11-02 06:00:00.000 +0100|FT    |304         |              |10,409      |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,213 |2024-11-02 06:00:00.000 +0100|FT    |313         |              |4,319       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,219 |2024-11-02 06:00:00.000 +0100|FT    |805         |              |4,314       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,215 |2024-11-02 06:00:00.000 +0100|FT    |4,324       |              |4,322       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,214 |2024-11-02 06:00:00.000 +0100|FT    |4,327       |              |4,323       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,217 |2024-11-02 07:00:00.000 +0100|FT    |297         |              |7,138       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,220 |2024-11-03 05:00:00.000 +0100|FT    |4,326       |              |317         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,222 |2024-11-03 05:00:00.000 +0100|FT    |10,075      |              |2,235       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,221 |2024-11-03 06:00:00.000 +0100|FT    |300         |              |4,321       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,225 |2024-11-09 05:00:00.000 +0100|FT    |7,138       |              |4,327       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,224 |2024-11-09 06:00:00.000 +0100|FT    |4,323       |              |4,326       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,223 |2024-11-09 06:00:00.000 +0100|FT    |4,321       |              |304         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,230 |2024-11-10 05:00:00.000 +0100|FT    |4,319       |              |10,075      |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,231 |2024-11-10 06:00:00.000 +0100|FT    |317         |              |805         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,228 |2024-11-10 06:00:00.000 +0100|FT    |300         |              |4,318       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,229 |2024-11-10 06:00:00.000 +0100|FT    |4,314       |              |10,409      |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,227 |2024-11-10 06:00:00.000 +0100|FT    |4,322       |              |297         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,226 |2024-11-10 06:00:00.000 +0100|FT    |4,324       |              |7,135       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,232 |2024-11-10 07:00:00.000 +0100|FT    |2,235       |              |313         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,233 |2024-11-15 11:00:00.000 +0100|FT    |7,138       |              |4,324       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,234 |2024-11-16 06:00:00.000 +0100|FT    |304         |              |2,235       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,236 |2024-11-16 06:00:00.000 +0100|FT    |317         |              |10,075      |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,237 |2024-11-16 06:00:00.000 +0100|FT    |805         |              |4,323       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,235 |2024-11-16 07:00:00.000 +0100|FT    |297         |              |313         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,241 |2024-11-17 05:00:00.000 +0100|FT    |4,319       |              |300         |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,239 |2024-11-17 05:05:00.000 +0100|FT    |4,322       |              |4,326       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
|20,260,416,220,857,378|100      |2,024 |1,167,238 |2024-11-17 06:00:00.000 +0100|FT    |4,318       |              |4,314       |              |NOT_FOUND_BY_EXT_MATCH_ID|NOT_FOUND_BY_SAME_IDENTITY|
