|run_id                |league_id|season|fixture_id|kickoff                      |status|raw_home_team_id|raw_away_team_id|
|20,260,416,223,527,869|184      |2,024 |1,221,534 |2024-12-17 20:45:00.000 +0100|FT    |6,767           |6,762           |
|20,260,416,223,527,869|184      |2,024 |1,221,535 |2024-12-17 20:45:00.000 +0100|FT    |4,250           |6,777           |
|20,260,416,223,527,869|184      |2,024 |1,221,547 |2024-12-21 16:00:00.000 +0100|FT    |6,762           |4,250           |
|20,260,416,223,527,869|184      |2,024 |1,221,548 |2024-12-21 16:00:00.000 +0100|FT    |6,764           |6,781           |
|20,260,416,223,527,869|184      |2,024 |1,221,549 |2024-12-21 16:00:00.000 +0100|FT    |6,766           |6,767           |
|20,260,416,223,527,869|184      |2,024 |1,221,550 |2024-12-21 16:00:00.000 +0100|FT    |6,777           |7,431           |
|20,260,416,223,527,869|184      |2,024 |1,221,551 |2024-12-21 16:00:00.000 +0100|FT    |4,669           |6,785           |
|20,260,416,223,527,869|184      |2,024 |1,221,553 |2024-12-28 16:00:00.000 +0100|FT    |6,767           |6,777           |
|20,260,416,223,527,869|184      |2,024 |1,221,554 |2024-12-28 16:00:00.000 +0100|FT    |4,250           |4,669           |
|20,260,416,223,527,869|184      |2,024 |1,221,555 |2024-12-28 16:00:00.000 +0100|FT    |6,785           |6,762           |
|20,260,416,223,527,869|184      |2,024 |1,221,556 |2024-12-28 16:00:00.000 +0100|FT    |6,781           |6,766           |
|20,260,416,223,527,869|184      |2,024 |1,221,557 |2025-01-04 16:00:00.000 +0100|FT    |6,762           |4,669           |
|20,260,416,223,527,869|184      |2,024 |1,221,558 |2025-01-04 16:00:00.000 +0100|FT    |6,764           |4,250           |
|20,260,416,223,527,869|184      |2,024 |1,221,559 |2025-01-04 16:00:00.000 +0100|FT    |6,766           |7,431           |
|20,260,416,223,527,869|184      |2,024 |1,221,533 |2025-01-08 21:00:00.000 +0100|FT    |6,766           |6,764           |
|20,260,416,223,527,869|184      |2,024 |1,221,563 |2025-01-11 16:00:00.000 +0100|FT    |6,764           |6,762           |
|20,260,416,223,527,869|184      |2,024 |1,221,564 |2025-01-11 16:00:00.000 +0100|FT    |6,766           |6,777           |
|20,260,416,223,527,869|184      |2,024 |1,221,565 |2025-01-11 16:00:00.000 +0100|FT    |4,250           |6,767           |
|20,260,416,223,527,869|184      |2,024 |1,221,561 |2025-01-14 20:45:00.000 +0100|FT    |6,777           |6,785           |
|20,260,416,223,527,869|184      |2,024 |1,221,567 |2025-01-17 20:45:00.000 +0100|FT    |6,762           |6,766           |
|20,260,416,223,527,869|184      |2,024 |1,221,569 |2025-01-18 16:00:00.000 +0100|FT    |6,777           |4,669           |
|20,260,416,223,527,869|184      |2,024 |1,221,570 |2025-01-18 16:00:00.000 +0100|FT    |6,785           |6,764           |
|20,260,416,223,527,869|184      |2,024 |1,221,537 |2025-01-21 20:45:00.000 +0100|FT    |7,431           |6,781           |
|20,260,416,223,527,869|184      |2,024 |1,221,572 |2025-01-25 16:00:00.000 +0100|FT    |6,762           |6,767           |
|20,260,416,223,527,869|184      |2,024 |1,221,573 |2025-01-25 16:00:00.000 +0100|FT    |6,764           |6,766           |
|20,260,416,223,527,869|184      |2,024 |1,221,574 |2025-01-25 16:00:00.000 +0100|FT    |4,250           |6,785           |
|20,260,416,223,527,869|184      |2,024 |1,221,575 |2025-01-25 16:00:00.000 +0100|FT    |4,669           |7,431           |
|20,260,416,223,527,869|184      |2,024 |1,221,576 |2025-01-25 16:00:00.000 +0100|FT    |6,781           |6,777           |
|20,260,416,223,527,869|184      |2,024 |1,221,562 |2025-01-28 20:45:00.000 +0100|FT    |7,431           |6,785           |
|20,260,416,223,527,869|184      |2,024 |1,221,577 |2025-02-01 16:00:00.000 +0100|FT    |7,431           |6,762           |
|20,260,416,223,527,869|184      |2,024 |1,221,578 |2025-02-01 16:00:00.000 +0100|FT    |6,766           |4,669           |
|20,260,416,223,527,869|184      |2,024 |1,221,579 |2025-02-01 16:00:00.000 +0100|FT    |6,767           |6,764           |
|20,260,416,223,527,869|184      |2,024 |1,221,580 |2025-02-01 16:00:00.000 +0100|FT    |6,777           |4,250           |
|20,260,416,223,527,869|184      |2,024 |1,221,581 |2025-02-01 16:00:00.000 +0100|FT    |6,785           |6,781           |
|20,260,416,223,527,869|184      |2,024 |1,221,566 |2025-02-04 20:45:00.000 +0100|FT    |4,669           |6,781           |
|20,260,416,223,527,869|184      |2,024 |1,221,568 |2025-02-04 20:45:00.000 +0100|FT    |6,767           |7,431           |
|20,260,416,223,527,869|184      |2,024 |1,221,582 |2025-02-08 16:00:00.000 +0100|FT    |7,431           |6,777           |
|20,260,416,223,527,869|184      |2,024 |1,221,583 |2025-02-08 16:00:00.000 +0100|FT    |6,762           |6,785           |
|20,260,416,223,527,869|184      |2,024 |1,221,584 |2025-02-08 16:00:00.000 +0100|FT    |4,250           |6,766           |
|20,260,416,223,527,869|184      |2,024 |1,221,585 |2025-02-08 16:00:00.000 +0100|FT    |4,669           |6,767           |
|20,260,416,223,527,869|184      |2,024 |1,221,586 |2025-02-08 16:00:00.000 +0100|FT    |6,781           |6,764           |
|20,260,416,223,527,869|184      |2,024 |1,221,587 |2025-02-15 16:00:00.000 +0100|FT    |6,764           |7,431           |
|20,260,416,223,527,869|184      |2,024 |1,221,588 |2025-02-15 16:00:00.000 +0100|FT    |6,766           |6,781           |
|20,260,416,223,527,869|184      |2,024 |1,221,589 |2025-02-15 16:00:00.000 +0100|FT    |6,777           |6,762           |
|20,260,416,223,527,869|184      |2,024 |1,221,590 |2025-02-15 16:00:00.000 +0100|FT    |4,669           |4,250           |
|20,260,416,223,527,869|184      |2,024 |1,221,591 |2025-02-15 16:00:00.000 +0100|FT    |6,785           |6,767           |
|20,260,416,223,527,869|184      |2,024 |1,221,592 |2025-02-22 16:00:00.000 +0100|FT    |7,431           |4,250           |
|20,260,416,223,527,869|184      |2,024 |1,221,593 |2025-02-22 16:00:00.000 +0100|FT    |6,762           |6,781           |
|20,260,416,223,527,869|184      |2,024 |1,221,594 |2025-02-22 16:00:00.000 +0100|FT    |6,764           |6,777           |
