|table_name|constraint_name|constraint_type|column_name|foreign_table_schema|foreign_table_name|foreign_column_name|
|stg_api_american_football_teams|106505_475172_18_not_null|CHECK|||||
|stg_api_american_football_teams|106505_475172_1_not_null|CHECK|||||
|stg_api_american_football_teams|106505_475172_2_not_null|CHECK|||||
|stg_api_american_football_teams|106505_475172_3_not_null|CHECK|||||
|stg_api_american_football_teams|106505_475172_6_not_null|CHECK|||||
|stg_api_american_football_teams|106505_475172_7_not_null|CHECK|||||
|stg_api_american_football_teams|stg_api_american_football_teams_pkey|PRIMARY KEY|id|staging|stg_api_american_football_teams|id|
|stg_api_payloads|106505_221387_11_not_null|CHECK|||||
|stg_api_payloads|106505_221387_13_not_null|CHECK|||||
|stg_api_payloads|106505_221387_1_not_null|CHECK|||||
|stg_api_payloads|106505_221387_2_not_null|CHECK|||||
|stg_api_payloads|106505_221387_3_not_null|CHECK|||||
|stg_api_payloads|106505_221387_4_not_null|CHECK|||||
|stg_api_payloads|106505_221387_5_not_null|CHECK|||||
|stg_api_payloads|106505_221387_8_not_null|CHECK|||||
|stg_api_payloads|106505_221387_9_not_null|CHECK|||||
|stg_api_payloads|stg_api_payloads_pkey|PRIMARY KEY|id|staging|stg_api_payloads|id|
|stg_player_source_payloads|106505_270347_12_not_null|CHECK|||||
|stg_player_source_payloads|106505_270347_13_not_null|CHECK|||||
|stg_player_source_payloads|106505_270347_14_not_null|CHECK|||||
|stg_player_source_payloads|106505_270347_15_not_null|CHECK|||||
|stg_player_source_payloads|106505_270347_16_not_null|CHECK|||||
|stg_player_source_payloads|106505_270347_1_not_null|CHECK|||||
|stg_player_source_payloads|106505_270347_2_not_null|CHECK|||||
|stg_player_source_payloads|106505_270347_3_not_null|CHECK|||||
|stg_player_source_payloads|106505_270347_4_not_null|CHECK|||||
|stg_player_source_payloads|stg_player_source_payloads_pkey|PRIMARY KEY|id|staging|stg_player_source_payloads|id|
|stg_provider_coaches|106505_311390_1_not_null|CHECK|||||
|stg_provider_coaches|106505_311390_26_not_null|CHECK|||||
|stg_provider_coaches|106505_311390_2_not_null|CHECK|||||
|stg_provider_coaches|106505_311390_3_not_null|CHECK|||||
|stg_provider_coaches|106505_311390_4_not_null|CHECK|||||
|stg_provider_coaches|stg_provider_coaches_pkey|PRIMARY KEY|id|staging|stg_provider_coaches|id|
|stg_provider_events|106505_221411_11_not_null|CHECK|||||
|stg_provider_events|106505_221411_1_not_null|CHECK|||||
|stg_provider_events|106505_221411_2_not_null|CHECK|||||
|stg_provider_events|106505_221411_3_not_null|CHECK|||||
|stg_provider_events|106505_221411_4_not_null|CHECK|||||
|stg_provider_events|stg_provider_events_pkey|PRIMARY KEY|id|staging|stg_provider_events|id|
|stg_provider_fixtures|106505_221477_14_not_null|CHECK|||||
|stg_provider_fixtures|106505_221477_15_not_null|CHECK|||||
|stg_provider_fixtures|106505_221477_1_not_null|CHECK|||||
|stg_provider_fixtures|106505_221477_2_not_null|CHECK|||||
|stg_provider_fixtures|106505_221477_3_not_null|CHECK|||||
|stg_provider_fixtures|106505_221477_4_not_null|CHECK|||||
|stg_provider_fixtures|stg_provider_fixtures_pkey|PRIMARY KEY|id|staging|stg_provider_fixtures|id|
|stg_provider_leagues|106505_221441_10_not_null|CHECK|||||
|stg_provider_leagues|106505_221441_11_not_null|CHECK|||||
|stg_provider_leagues|106505_221441_1_not_null|CHECK|||||
|stg_provider_leagues|106505_221441_2_not_null|CHECK|||||
|stg_provider_leagues|106505_221441_3_not_null|CHECK|||||
|stg_provider_leagues|106505_221441_4_not_null|CHECK|||||
|stg_provider_leagues|106505_221441_5_not_null|CHECK|||||
|stg_provider_leagues|106505_221441_9_not_null|CHECK|||||
|stg_provider_leagues|stg_provider_leagues_pkey|PRIMARY KEY|id|staging|stg_provider_leagues|id|
|stg_provider_odds|106505_221400_11_not_null|CHECK|||||
|stg_provider_odds|106505_221400_12_not_null|CHECK|||||
|stg_provider_odds|106505_221400_1_not_null|CHECK|||||
|stg_provider_odds|106505_221400_2_not_null|CHECK|||||
|stg_provider_odds|106505_221400_3_not_null|CHECK|||||
|stg_provider_odds|106505_221400_4_not_null|CHECK|||||
|stg_provider_odds|106505_221400_5_not_null|CHECK|||||
|stg_provider_odds|106505_221400_6_not_null|CHECK|||||
|stg_provider_odds|106505_221400_7_not_null|CHECK|||||
|stg_provider_odds|stg_provider_odds_pkey|PRIMARY KEY|id|staging|stg_provider_odds|id|
|stg_provider_player_profiles|106505_270365_1_not_null|CHECK|||||
|stg_provider_player_profiles|106505_270365_2_not_null|CHECK|||||
|stg_provider_player_profiles|106505_270365_30_not_null|CHECK|||||
|stg_provider_player_profiles|106505_270365_31_not_null|CHECK|||||
|stg_provider_player_profiles|106505_270365_3_not_null|CHECK|||||
|stg_provider_player_profiles|106505_270365_4_not_null|CHECK|||||
|stg_provider_player_profiles|stg_provider_player_profiles_pkey|PRIMARY KEY|id|staging|stg_provider_player_profiles|id|
