"id","sport_id","name","country","ext_source","ext_league_id","ext_csv_code","theodds_key","enabled_theodds","country_id","tier","is_cup","is_international","created_at","updated_at"
21166,1,International Champions Cup,World,api_football,"26",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21167,1,"1st League - RS",Bosnia,api_football,"317",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21168,1,"1st League - FBiH",Bosnia,api_football,"316",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21169,1,K3 League,South-Korea,api_football,"295",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21170,1,Hazfi Cup,Iran,api_football,"495",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21171,1,Liga Alef,Israel,api_football,"496",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21172,1,"2. liga",Slovakia,api_football,"506",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21173,1,Copa Centroamericana,World,api_football,"805",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21174,1,OFC Nations Cup,World,api_football,"806",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21175,1,U19 Bundesliga,Germany,api_football,"488",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21176,1,League Cup,Northern-Ireland,api_football,"559",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21177,1,Presidents Cup,United-Arab-Emirates,api_football,"560",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21178,1,Premier Intermediate League,Northern-Ireland,api_football,"561",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21179,1,Championship,Northern-Ireland,api_football,"407",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21180,1,Premiership,Northern-Ireland,api_football,"408",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21181,1,Division 1,Kuwait,api_football,"331",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21182,1,Premier League,Libya,api_football,"584",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21183,1,Taiwan Football Premier League,Chinese-Taipei,api_football,"589",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21184,1,Canadian Soccer League,Canada,api_football,"258",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21185,1,Liga 1,Indonesia,api_football,"274",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21186,1,Liga Paname?a de F?tbol,Panama,api_football,"304",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21187,1,China Cup,World,api_football,"766",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21188,1,Crown Prince Cup,Saudi-Arabia,api_football,"827",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21189,1,Second League,Macedonia,api_football,"372",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21190,1,Cup,Bulgaria,api_football,"174",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21191,1,Friendlies,World,api_football,"10",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21192,1,UEFA Youth League,World,api_football,"14",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21193,1,AFC Cup,World,api_football,"18",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21194,1,CAF Confederation Cup,World,api_football,"20",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21195,1,UEFA U21 Championship,World,api_football,"38",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21196,1,Premier League,Syria,api_football,"425",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21197,1,Alagoano,Brazil,api_football,"77",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21198,1,Druha Liga - Group B,Ukraine,api_football,"337",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21199,1,League Cup,Scotland,api_football,"185",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21200,1,World Cup - U20,World,api_football,"490",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21201,1,Tweede Divisie,Netherlands,api_football,"492",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21202,1,Cup,Kazakhstan,api_football,"498",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21203,1,King's Cup,Saudi-Arabia,api_football,"504",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21204,1,Cup,South-Africa,api_football,"507",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21205,1,League Cup,South-Africa,api_football,"508",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21206,1,"1. Liga Promotion",Switzerland,api_football,"510",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21207,1,World Cup - Qualification CONCACAF,World,api_football,"31",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21208,1,World Cup - Qualification Europe,World,api_football,"32",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21209,1,Third Amateur Division - VFV A,Belgium,api_football,"151",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21210,1,World Cup - Qualification Oceania,World,api_football,"33",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21211,1,World Cup - Qualification South America,World,api_football,"34",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21212,1,World Cup - Qualification Africa,World,api_football,"29",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21213,1,World Cup - Qualification Asia,World,api_football,"30",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21214,1,Second Amateur Division - VFV A,Belgium,api_football,"149",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21215,1,Second Amateur Division - VFV B,Belgium,api_football,"150",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21216,1,Third Amateur Division - VFV B,Belgium,api_football,"152",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21217,1,Third League - Northeast,Bulgaria,api_football,"175",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21218,1,Third League - Northwest,Bulgaria,api_football,"176",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21219,1,Third League - Southeast,Bulgaria,api_football,"177",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21220,1,Third League - Southwest,Bulgaria,api_football,"178",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21221,1,National League - Play-offs,England,api_football,"49",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21222,1,L?gmanssteypid,Faroe-Islands,api_football,"491",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21223,1,UEFA U19 Championship,World,api_football,"493",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21224,1,Malaysia Cup,Malaysia,api_football,"499",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21225,1,CONCACAF U20,World,api_football,"537",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21226,1,FA Cup,Hong-Kong,api_football,"544",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21227,1,AIFF Super Cup,India,api_football,"545",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21228,1,Super Cup,Norway,api_football,"557",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21229,1,USL League Two,USA,api_football,"256",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21230,1,"1. SNL",Slovenia,api_football,"373",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21231,1,"2. SNL",Slovenia,api_football,"374",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21232,1,Super League,Malawi,api_football,"391",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21233,1,Copa del Rey,Spain,api_football,"143",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21234,1,National Soccer League,Rwanda,api_football,"405",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21235,1,Premier League,Namibia,api_football,"409",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21236,1,Premier League,Belize,api_football,"416",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21237,1,Cup,Croatia,api_football,"212",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21238,1,State Cup,Israel,api_football,"384",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21239,1,Cupa Rom?niei,Romania,api_football,"285",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21240,1,Cup,Cyprus,api_football,"321",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21241,1,Ekstraklasa,Poland,api_football,"106",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21242,1,First League,Bulgaria,api_football,"172",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21243,1,"3. Division",Cyprus,api_football,"320",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21244,1,UEFA Nations League,World,api_football,"5",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21245,1,Liga de Ascenso,Costa-Rica,api_football,"163",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21246,1,FAW Championship,Wales,api_football,"111",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21247,1,Primera Divisi?n,Chile,api_football,"265",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21248,1,Primera B,Chile,api_football,"266",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21249,1,Super League,Kenya,api_football,"277",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21250,1,"1. Division",Cyprus,api_football,"318",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21251,1,"2. Division",Cyprus,api_football,"319",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21252,1,Botola 2,Morocco,api_football,"201",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21253,1,Indian Super League,India,api_football,"323",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21254,1,I-League,India,api_football,"324",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21255,1,I Liga,Poland,api_football,"107",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21256,1,Super Liga,Slovakia,api_football,"332",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21257,1,Czech Liga,Czech-Republic,api_football,"345",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21258,1,FNL,Czech-Republic,api_football,"346",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21259,1,First League,Montenegro,api_football,"355",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21260,1,Second League,Montenegro,api_football,"356",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21261,1,Primera Divisi?n,Bolivia,api_football,"344",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21262,1,Piala Indonesia,Indonesia,api_football,"718",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21263,1,CONCACAF Nations League - Qualification,World,api_football,"808",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21264,1,Serie C - Girone B,Italy,api_football,"942",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21265,1,Serie C - Girone C,Italy,api_football,"943",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21266,1,FA Women's Cup,England,api_football,"698",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21267,1,Cup,Egypt,api_football,"714",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21268,1,Senior Shield,Hong-Kong,api_football,"716",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21269,1,Arab Club Champions Cup,World,api_football,"768",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21270,1,Premier League Asia Trophy,World,api_football,"769",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21271,1,SheBelieves Cup,World,api_football,"904",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21272,1,Pacific Games,World,api_football,"770",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21273,1,Leagues Cup,World,api_football,"772",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21274,1,Sudamericano U20,World,api_football,"773",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21275,1,Kvindeliga,Denmark,api_football,"638",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21276,1,Cura?ao Sekshon Pag?,Curacao,api_football,"642",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21277,1,Copa Constituci?,Andorra,api_football,"655",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21278,1,Superliga,Kosovo,api_football,"664",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21279,1,Cup,Kosovo,api_football,"665",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21280,1,QSL Cup,Qatar,api_football,"677",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21281,1,Asian Cup - Qualification,World,api_football,"35",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21282,1,Landesliga - Burgenland,Austria,api_football,"224",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21283,1,Landesliga - Karnten,Austria,api_football,"225",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21284,1,Landesliga - Niederosterreich,Austria,api_football,"226",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21285,1,Landesliga - Oberosterreich,Austria,api_football,"227",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21286,1,Landesliga - Salzburg,Austria,api_football,"228",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21287,1,Landesliga - Steiermark,Austria,api_football,"229",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21288,1,Landesliga - Tirol,Austria,api_football,"230",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21289,1,Landesliga - Vorarlbergliga,Austria,api_football,"231",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21290,1,Landesliga - Wien,Austria,api_football,"232",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21291,1,Second Amateur Division - ACFF,Belgium,api_football,"148",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21292,1,Provincial - Antwerpen,Belgium,api_football,"153",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21293,1,Provincial - Brabant VFV,Belgium,api_football,"154",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21294,1,Provincial - Hainaut,Belgium,api_football,"155",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21295,1,Provincial - Liege,Belgium,api_football,"156",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21296,1,Provincial - Limburg,Belgium,api_football,"157",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21297,1,Provincial - Luxembourg,Belgium,api_football,"158",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21298,1,Provincial - Namur,Belgium,api_football,"159",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21299,1,Provincial - Oost-Vlaanderen,Belgium,api_football,"160",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21300,1,Provincial - West-Vlaanderen,Belgium,api_football,"161",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21301,1,Ligue 1,Burkina-Faso,api_football,"423",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21302,1,Ligue 1,Congo-DR,api_football,"424",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21303,1,Third NL - Istok,Croatia,api_football,"213",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21304,1,Third NL - Jug,Croatia,api_football,"214",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21305,1,Third NL - Sjever,Croatia,api_football,"215",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21306,1,Third NL - Sredite,Croatia,api_football,"216",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21307,1,Third NL - Zapad,Croatia,api_football,"217",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21308,1,"3. liga - CFL A",Czech-Republic,api_football,"348",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21309,1,"3. liga - MSFL",Czech-Republic,api_football,"349",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21310,1,"4. liga - Divizie A",Czech-Republic,api_football,"350",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21311,1,"4. liga - Divizie B",Czech-Republic,api_football,"351",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21312,1,"4. liga - Divizie C",Czech-Republic,api_football,"352",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21313,1,"4. liga - Divizie D",Czech-Republic,api_football,"353",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21314,1,"4. liga - Divizie E",Czech-Republic,api_football,"354",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21315,1,National League - North,England,api_football,"50",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21316,1,National League - South,England,api_football,"51",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21317,1,FAI President's Cup,Ireland,api_football,"546",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21318,1,Non League Div One - Isthmian North,England,api_football,"52",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21319,1,Non League Div One - Isthmian South Central,England,api_football,"53",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21320,1,Non League Div One - Northern West,England,api_football,"54",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21321,1,Non League Div One - Northern Midlands,England,api_football,"55",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21322,1,Non League Div One - Southern South,England,api_football,"56",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21323,1,Non League Div One - Isthmian South East,England,api_football,"57",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21324,1,Non League Premier - Isthmian,England,api_football,"58",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21325,1,Non League Premier - Northern,England,api_football,"59",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21326,1,Non League Premier - Southern South,England,api_football,"60",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21327,1,Derde Divisie - Saturday,Netherlands,api_football,"92",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21328,1,Derde Divisie - Sunday,Netherlands,api_football,"93",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21329,1,II Liga - East,Poland,api_football,"109",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21330,1,Cup,Vietnam,api_football,"341",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21331,1,Youth Championship,Russia,api_football,"238",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21332,1,Regionalliga - Bayern,Germany,api_football,"83",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21333,1,Regionalliga - Nord,Germany,api_football,"84",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21334,1,Regionalliga - Nordost,Germany,api_football,"85",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21335,1,Regionalliga - SudWest,Germany,api_football,"86",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21336,1,Regionalliga - West,Germany,api_football,"87",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21337,1,Serie D - Girone A,Italy,api_football,"426",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21338,1,Serie D - Girone B,Italy,api_football,"427",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21339,1,Serie D - Girone C,Italy,api_football,"428",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21340,1,Serie D - Girone D,Italy,api_football,"429",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21341,1,Serie D - Girone E,Italy,api_football,"430",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21342,1,Serie D - Girone F,Italy,api_football,"431",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21343,1,Serie D - Girone G,Italy,api_football,"432",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21344,1,Serie D - Girone H,Italy,api_football,"433",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21345,1,Serie D - Girone I,Italy,api_football,"434",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21346,1,Primera Divisi?n RFEF - Group 1,Spain,api_football,"435",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21347,1,Primera Divisi?n RFEF - Group 2,Spain,api_football,"436",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21348,1,Primera Divisi?n RFEF - Group 3,Spain,api_football,"437",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21349,1,Primera Divisi?n RFEF - Group 4,Spain,api_football,"438",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21350,1,Tercera Divisi?n RFEF - Group 1,Spain,api_football,"439",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21351,1,Tercera Divisi?n RFEF - Group 2,Spain,api_football,"440",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21352,1,Tercera Divisi?n RFEF - Group 3,Spain,api_football,"441",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
