|provider_league_id|league_name   |season|player_id|name                  |team_id|team_name                |ext_source  |ext_player_id|
|62                |Ligue 2       |2022  |2,684    |G. Coulibaly          |12,962 |Bastia                   |api_football|21309        |
|62                |Ligue 2       |2022  |2,706    |G. Fontana            |12,962 |Bastia                   |api_football|340984       |
|62                |Ligue 2       |2022  |2,674    |J. Sainati            |12,962 |Bastia                   |api_football|20630        |
|62                |Ligue 2       |2022  |2,719    |L. Boucher            |12,962 |Bastia                   |api_football|396806       |
|62                |Ligue 2       |2022  |2,770    |L. Palun              |12,962 |Bastia                   |api_football|8668         |
|62                |Ligue 2       |2022  |2,720    |L. Rocrou             |16,875 |Bordeaux                 |api_football|404142       |
|62                |Ligue 2       |2022  |2,687    |B. Jeannot            |12,471 |Caen                     |api_football|21713        |
|62                |Ligue 2       |2022  |2,675    |F. Wadja              |12,471 |Caen                     |api_football|20643        |
|62                |Ligue 2       |2022  |2,668    |S. Ewange             |12,471 |Caen                     |api_football|191476       |
|62                |Ligue 2       |2022  |2,685    |L. Deaux              |16,935 |Dijon                    |api_football|21499        |
|62                |Ligue 2       |2022  |2,725    |O. Thioune            |16,935 |Dijon                    |api_football|47233        |
|62                |Ligue 2       |2022  |2,703    |E. Strazzeri          |13,569 |Grenoble                 |api_football|325259       |
|62                |Ligue 2       |2022  |2,679    |L. Néry               |13,569 |Grenoble                 |api_football|20912        |
|62                |Ligue 2       |2022  |2,676    |M. Perez              |13,569 |Grenoble                 |api_football|20781        |
|62                |Ligue 2       |2022  |2,714    |Y. Mangane            |13,569 |Grenoble                 |api_football|358448       |
|62                |Ligue 2       |2022  |2,671    |Z. Labyad             |13,569 |Grenoble                 |api_football|202344       |
|62                |Ligue 2       |2022  |2,693    |F. Fumu Tamuzo        |13,080 |Laval                    |api_football|24125        |
|62                |Ligue 2       |2022  |2,695    |K. Perrot             |13,080 |Laval                    |api_football|24144        |
|62                |Ligue 2       |2022  |2,688    |R. Ferhaoui           |13,080 |Laval                    |api_football|21834        |
|62                |Ligue 2       |2022  |2,716    |Luka Elsner           |12,117 |Le Havre                 |api_football|371223       |
|62                |Ligue 2       |2022  |2,727    |Z. Diallo             |12,117 |Le Havre                 |api_football|50782        |
|62                |Ligue 2       |2022  |2,667    |J. Megier             |16,902 |Nimes                    |api_football|179478       |
|62                |Ligue 2       |2022  |2,705    |R. Nasraoui           |16,902 |Nimes                    |api_football|334946       |
|62                |Ligue 2       |2022  |2,678    |C. Kaboré             |16,818 |Niort                    |api_football|2082         |
|62                |Ligue 2       |2022  |2,704    |F. Senga              |16,818 |Niort                    |api_football|329271       |
|62                |Ligue 2       |2022  |2,708    |P. Endong             |16,818 |Niort                    |api_football|345504       |
|62                |Ligue 2       |2022  |2,686    |P. Lasne              |13,277 |Paris FC                 |api_football|21580        |
|62                |Ligue 2       |2022  |2,673    |V. Demarconnay        |13,277 |Paris FC                 |api_football|20593        |
|62                |Ligue 2       |2022  |2,775    |B. Bertrand           |13,669 |PAU                      |api_football|98825        |
|62                |Ligue 2       |2022  |2,768    |D. Abzi               |13,669 |PAU                      |api_football|78457        |
|62                |Ligue 2       |2022  |2,690    |L. Bury               |13,669 |PAU                      |api_football|23115        |
|62                |Ligue 2       |2022  |2,701    |M. Yattara            |13,669 |PAU                      |api_football|3136         |
|62                |Ligue 2       |2022  |2,689    |C. Zabou              |16,960 |Quevilly                 |api_football|21915        |
|62                |Ligue 2       |2022  |2,670    |D. G&apos;Beuly       |16,960 |Quevilly                 |api_football|194074       |
|62                |Ligue 2       |2022  |2,707    |G. Madjo-Matsingi     |16,960 |Quevilly                 |api_football|345152       |
|62                |Ligue 2       |2022  |2,694    |S. Lambese            |16,960 |Quevilly                 |api_football|24140        |
|62                |Ligue 2       |2022  |2,681    |Y. Boé-Kane           |16,960 |Quevilly                 |api_football|20949        |
|62                |Ligue 2       |2022  |2,692    |A. Sanaia             |12,682 |Rodez                    |api_football|24019        |
|62                |Ligue 2       |2022  |2,773    |E. Mangala            |12,120 |Saint Etienne            |api_football|90498        |
|62                |Ligue 2       |2022  |1,377    |G. Charbonnier        |12,120 |Saint Etienne            |api_football|20563        |
|62                |Ligue 2       |2022  |2,683    |M. Pavlović           |12,120 |Saint Etienne            |api_football|21142        |
|62                |Ligue 2       |2022  |2,726    |R. Boudebouz          |12,120 |Saint Etienne            |api_football|47436        |
|62                |Ligue 2       |2022  |2,702    |F. Kanouté            |16,994 |Sochaux                  |api_football|31492        |
|62                |Ligue 2       |2022  |2,669    |C. Laurent            |16,707 |Valenciennes             |api_football|193906       |
|62                |Ligue 2       |2022  |2,769    |F. Martin             |16,707 |Valenciennes             |api_football|85073        |
|62                |Ligue 2       |2022  |1,385    |J. Berthomier         |16,707 |Valenciennes             |api_football|20773        |
|62                |Ligue 2       |2022  |2,712    |J. N&apos;Duquidi     |       |                         |api_football|354861       |
|62                |Ligue 2       |2022  |2,680    |M. Cabit              |       |                         |api_football|20940        |
|78                |Bundesliga    |2022  |2,335    |D. Raum               |12,070 |1899 Hoffenheim          |api_football|25158        |
|78                |Bundesliga    |2022  |2,416    |S. Rudy               |12,070 |1899 Hoffenheim          |api_football|416          |
|78                |Bundesliga    |2022  |2,328    |G. Strauch            |12,735 |1. FC K?ln               |api_football|203042       |
|78                |Bundesliga    |2022  |2,332    |J. Hector             |12,735 |1. FC K?ln               |api_football|24801        |
|78                |Bundesliga    |2022  |2,329    |J. Schwirten          |12,735 |1. FC K?ln               |api_football|203182       |
|78                |Bundesliga    |2022  |2,384    |R. Smajić             |12,735 |1. FC K?ln               |api_football|334337       |
|78                |Bundesliga    |2022  |2,382    |T. Buchmann           |12,063 |Bayern M?nchen           |api_football|330612       |
|78                |Bundesliga    |2022  |2,354    |Y. Sommer             |12,063 |Bayern M?nchen           |api_football|2802         |
|78                |Bundesliga    |2022  |2,338    |A. Hahn               |12,073 |FC Augsburg              |api_football|25298        |
|78                |Bundesliga    |2022  |2,377    |A. Zehnter            |12,073 |FC Augsburg              |api_football|323951       |
|78                |Bundesliga    |2022  |2,415    |D. Caligiuri          |12,073 |FC Augsburg              |api_football|410          |
|78                |Bundesliga    |2022  |2,356    |D. Katić              |12,073 |FC Augsburg              |api_football|281924       |
|78                |Bundesliga    |2022  |832      |E. Demirović          |12,073 |FC Augsburg              |api_football|46930        |
|78                |Bundesliga    |2022  |2,422    |J. Baumgartlinger     |12,073 |FC Augsburg              |api_football|975          |
|78                |Bundesliga    |2022  |2,345    |T. Strobl             |12,073 |FC Augsburg              |api_football|25640        |
|78                |Bundesliga    |2022  |2,414    |L. Britscho           |13,544 |FC Schalke 04            |api_football|409050       |
|78                |Bundesliga    |2022  |2,337    |M. Bülter             |13,544 |FC Schalke 04            |api_football|25242        |
|78                |Bundesliga    |2022  |2,410    |Salif Sané            |13,544 |FC Schalke 04            |api_football|406          |
|78                |Bundesliga    |2022  |428      |T. Krauß              |13,544 |FC Schalke 04            |api_football|1156         |
|78                |Bundesliga    |2022  |2,359    |D. Scherhant                |12,920 |Hertha BSC               |api_football|286710       |
|78                |Bundesliga    |2022  |2,402    |I. Maza                     |12,920 |Hertha BSC               |api_football|380587       |
|78                |Bundesliga    |2022  |2,341    |M. Mittelstädt              |12,920 |Hertha BSC               |api_football|25342        |
|78                |Bundesliga    |2022  |2,321    |M. Morgenstern              |12,920 |Hertha BSC               |api_football|163072       |
|78                |Bundesliga    |2022  |2,342    |M. Plattenhardt             |12,920 |Hertha BSC               |api_football|25344        |
