|id   |sport_code|canonical_league_id|provider    |provider_league_id|season|enabled|tier|run_group      |fixtures_days_back|fixtures_days_forward|max_requests_per_run|updated_at                   |
|916  |FB        |21,119             |api_football|293               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|917  |FB        |21,120             |api_football|307               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|918  |FB        |21,121             |api_football|308               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|919  |FB        |21,122             |api_football|309               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|920  |FB        |21,123             |api_football|514               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|921  |FB        |21,124             |api_football|521               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|922  |FB        |21,125             |api_football|522               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|923  |FB        |21,126             |api_football|524               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|924  |FB        |21,127             |api_football|531               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|925  |FB        |21,128             |api_football|543               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|926  |FB        |21,129             |api_football|550               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|927  |FB        |21,130             |api_football|555               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|928  |FB        |21,131             |api_football|556               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|929  |FB        |21,132             |api_football|497               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|930  |FB        |21,133             |api_football|127               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|931  |FB        |21,134             |api_football|563               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|932  |FB        |21,135             |api_football|564               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|950  |FB        |21,136             |api_football|252               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|951  |FB        |21,137             |api_football|166               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|952  |FB        |21,138             |api_football|368               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|953  |FB        |21,139             |api_football|314               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|392  |FB        |21,140             |api_football|315               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |7                    |1                   |2026-03-23 16:10:34.126 +0100|
|430  |FB        |21,141             |api_football|371               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |7                    |1                   |2026-03-23 16:10:34.126 +0100|
|27   |FB        |21,142             |api_football|382               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |3                    |1                   |2026-03-23 16:10:34.126 +0100|
|28   |FB        |21,143             |api_football|383               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |3                    |1                   |2026-03-23 16:10:34.126 +0100|
|955  |FB        |21,144             |api_football|386               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|432  |FB        |21,145             |api_football|392               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |7                    |1                   |2026-03-23 16:10:34.126 +0100|
|433  |FB        |21,146             |api_football|393               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |7                    |1                   |2026-03-23 16:10:34.126 +0100|
|434  |FB        |21,147             |api_football|394               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |7                    |1                   |2026-03-23 16:10:34.126 +0100|
|956  |FB        |21,148             |api_football|396               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|957  |FB        |21,149             |api_football|96                |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|958  |FB        |21,150             |api_football|399               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|959  |FB        |21,151             |api_football|401               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|960  |FB        |21,152             |api_football|402               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|961  |FB        |21,153             |api_football|403               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|450  |FB        |21,154             |api_football|404               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |7                    |1                   |2026-03-23 16:10:34.126 +0100|
|962  |FB        |21,155             |api_football|411               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|963  |FB        |21,156             |api_football|410               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|964  |FB        |21,157             |api_football|417               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|965  |FB        |21,158             |api_football|415               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|966  |FB        |21,159             |api_football|414               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|967  |FB        |21,160             |api_football|413               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|968  |FB        |21,161             |api_football|412               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|969  |FB        |21,162             |api_football|398               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|970  |FB        |21,163             |api_football|16                |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|971  |FB        |21,164             |api_football|17                |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|972  |FB        |21,165             |api_football|25                |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|973  |FB        |21,166             |api_football|26                |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|974  |FB        |21,167             |api_football|317               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|975  |FB        |21,168             |api_football|316               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|976  |FB        |21,169             |api_football|295               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|977  |FB        |21,170             |api_football|495               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|978  |FB        |21,171             |api_football|496               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|29   |FB        |21,172             |api_football|506               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |7                    |1                   |2026-03-23 16:10:34.126 +0100|
|979  |FB        |21,173             |api_football|805               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|980  |FB        |21,174             |api_football|806               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|981  |FB        |21,175             |api_football|488               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|982  |FB        |21,176             |api_football|559               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|983  |FB        |21,177             |api_football|560               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|984  |FB        |21,178             |api_football|561               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|30   |FB        |21,179             |api_football|407               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |7                    |1                   |2026-03-23 16:10:34.126 +0100|
|31   |FB        |21,180             |api_football|408               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |7                    |1                   |2026-03-23 16:10:34.126 +0100|
|985  |FB        |21,181             |api_football|331               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|986  |FB        |21,182             |api_football|584               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|987  |FB        |21,183             |api_football|589               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|988  |FB        |21,184             |api_football|258               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|989  |FB        |21,185             |api_football|274               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|990  |FB        |21,186             |api_football|304               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|991  |FB        |21,187             |api_football|766               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|992  |FB        |21,188             |api_football|827               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|431  |FB        |21,189             |api_football|372               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |7                    |1                   |2026-03-23 16:10:34.126 +0100|
|994  |FB        |21,190             |api_football|174               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|995  |FB        |21,191             |api_football|10                |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|996  |FB        |21,192             |api_football|14                |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|997  |FB        |21,193             |api_football|18                |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|998  |FB        |21,194             |api_football|20                |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|999  |FB        |21,195             |api_football|38                |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,000|FB        |21,196             |api_football|425               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,001|FB        |21,197             |api_football|77                |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,002|FB        |21,198             |api_football|337               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,003|FB        |21,199             |api_football|185               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,004|FB        |21,200             |api_football|490               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|260  |FB        |21,201             |api_football|492               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |3                    |1                   |2026-03-23 16:10:34.126 +0100|
|1,006|FB        |21,202             |api_football|498               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,007|FB        |21,203             |api_football|504               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,008|FB        |21,204             |api_football|507               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,009|FB        |21,205             |api_football|508               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,010|FB        |21,206             |api_football|510               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,011|FB        |21,207             |api_football|31                |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,012|FB        |21,208             |api_football|32                |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,013|FB        |21,209             |api_football|151               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,014|FB        |21,210             |api_football|33                |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,024|FB        |21,211             |api_football|34                |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,025|FB        |21,212             |api_football|29                |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,026|FB        |21,213             |api_football|30                |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,027|FB        |21,214             |api_football|149               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,028|FB        |21,215             |api_football|150               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,029|FB        |21,216             |api_football|152               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,030|FB        |21,217             |api_football|175               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,031|FB        |21,218             |api_football|176               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,032|FB        |21,219             |api_football|177               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,033|FB        |21,220             |api_football|178               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,034|FB        |21,221             |api_football|49                |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,035|FB        |21,222             |api_football|491               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,036|FB        |21,223             |api_football|493               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,037|FB        |21,224             |api_football|499               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,038|FB        |21,225             |api_football|537               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,039|FB        |21,226             |api_football|544               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,040|FB        |21,227             |api_football|545               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,041|FB        |21,228             |api_football|557               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,042|FB        |21,229             |api_football|256               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|32   |FB        |21,230             |api_football|373               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |7                    |1                   |2026-03-23 16:10:34.126 +0100|
|33   |FB        |21,231             |api_football|374               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |7                    |1                   |2026-03-23 16:10:34.126 +0100|
|1,045|FB        |21,232             |api_football|391               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,046|FB        |21,233             |api_football|143               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,047|FB        |21,234             |api_football|405               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,048|FB        |21,235             |api_football|409               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,049|FB        |21,236             |api_football|416               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,050|FB        |21,237             |api_football|212               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,051|FB        |21,238             |api_football|384               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,052|FB        |21,239             |api_football|285               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,053|FB        |21,240             |api_football|321               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|261  |FB        |21,241             |api_football|106               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |7                    |1                   |2026-03-23 16:10:34.126 +0100|
|34   |FB        |21,242             |api_football|172               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |7                    |1                   |2026-03-23 16:10:34.126 +0100|
|1,054|FB        |21,243             |api_football|320               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,055|FB        |21,244             |api_football|5                 |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,056|FB        |21,245             |api_football|163               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|35   |FB        |21,246             |api_football|111               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |7                    |1                   |2026-03-23 16:10:34.126 +0100|
|1,058|FB        |21,247             |api_football|265               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,059|FB        |21,248             |api_football|266               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,060|FB        |21,249             |api_football|277               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|36   |FB        |21,250             |api_football|318               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |7                    |1                   |2026-03-23 16:10:34.126 +0100|
|37   |FB        |21,251             |api_football|319               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |7                    |1                   |2026-03-23 16:10:34.126 +0100|
|1,061|FB        |21,252             |api_football|201               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,062|FB        |21,253             |api_football|323               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,063|FB        |21,254             |api_football|324               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|262  |FB        |21,255             |api_football|107               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |7                    |1                   |2026-03-23 16:10:34.126 +0100|
|38   |FB        |21,256             |api_football|332               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |7                    |1                   |2026-03-23 16:10:34.126 +0100|
|399  |FB        |21,257             |api_football|345               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |7                    |1                   |2026-03-23 16:10:34.126 +0100|
|400  |FB        |21,258             |api_football|346               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |7                    |1                   |2026-03-23 16:10:34.126 +0100|
|436  |FB        |21,259             |api_football|355               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |7                    |1                   |2026-03-23 16:10:34.126 +0100|
|437  |FB        |21,260             |api_football|356               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |7                    |1                   |2026-03-23 16:10:34.126 +0100|
|1,065|FB        |21,261             |api_football|344               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,066|FB        |21,262             |api_football|718               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,067|FB        |21,263             |api_football|808               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|263  |FB        |21,264             |api_football|942               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |3                    |1                   |2026-03-23 16:10:34.126 +0100|
|264  |FB        |21,265             |api_football|943               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |3                    |1                   |2026-03-23 16:10:34.126 +0100|
|1,068|FB        |21,266             |api_football|698               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,069|FB        |21,267             |api_football|714               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,070|FB        |21,268             |api_football|716               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,071|FB        |21,269             |api_football|768               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,072|FB        |21,270             |api_football|769               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,073|FB        |21,271             |api_football|904               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,074|FB        |21,272             |api_football|770               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,075|FB        |21,273             |api_football|772               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,076|FB        |21,274             |api_football|773               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,077|FB        |21,275             |api_football|638               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,078|FB        |21,276             |api_football|642               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,079|FB        |21,277             |api_football|655               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|423  |FB        |21,278             |api_football|664               |2022  |false  |4   |FOOTBALL_MAINTENANCE    |2                 |7                    |1                   |2026-03-23 16:10:34.126 +0100|
|1,080|FB        |21,279             |api_football|665               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,081|FB        |21,280             |api_football|677               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,082|FB        |21,281             |api_football|35                |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,083|FB        |21,282             |api_football|224               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,084|FB        |21,283             |api_football|225               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,085|FB        |21,284             |api_football|226               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,086|FB        |21,285             |api_football|227               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,097|FB        |21,286             |api_football|228               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,098|FB        |21,287             |api_football|229               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,099|FB        |21,288             |api_football|230               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,100|FB        |21,289             |api_football|231               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,101|FB        |21,290             |api_football|232               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,102|FB        |21,291             |api_football|148               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,103|FB        |21,292             |api_football|153               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,104|FB        |21,293             |api_football|154               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
|1,105|FB        |21,294             |api_football|155               |      |false  |4   |FOOTBALL_MAINTENANCE    |7                 |14                   |1                   |2026-03-23 16:10:34.126 +0100|
