|id   |provider        |sport_code|entity  |provider_league_id|season|run_group           |priority|status |attempts|last_attempt                 |next_run                     |created_at                   |updated_at                   |
|2,601|api_football         |FB        |fixtures|74                |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,602|api_football         |FB        |fixtures|396               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,603|api_football         |FB        |fixtures|158               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,604|api_football         |FB        |fixtures|1193              |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,605|api_football         |FB        |fixtures|623               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,606|api_football         |FB        |fixtures|751               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,607|api_football         |FB        |fixtures|772               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,608|api_football         |FB        |fixtures|723               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,609|api_football         |FB        |fixtures|457               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,610|api_football         |FB        |fixtures|150               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,611|api_football         |FB        |fixtures|106               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,612|api_football         |FB        |fixtures|887               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,613|api_football         |FB        |fixtures|628               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,614|api_football         |FB        |fixtures|142               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,615|api_football         |FB        |fixtures|1196              |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,616|api_football         |FB        |fixtures|347               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,617|api_football         |FB        |fixtures|642               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,618|api_football         |FB        |fixtures|954               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,619|api_football         |FB        |fixtures|1197              |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,620|api_football         |FB        |fixtures|459               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,621|api_football         |FB        |fixtures|681               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,622|api_football         |FB        |fixtures|538               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,623|api_football         |FB        |fixtures|343               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,624|api_football         |FB        |fixtures|895               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,625|api_football         |FB        |fixtures|979               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,626|api_football         |FB        |fixtures|489               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,627|api_football         |FB        |fixtures|484               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,628|api_football         |FB        |fixtures|576               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,629|api_football         |FB        |fixtures|277               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,630|api_football         |FB        |fixtures|247               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,631|api_football         |FB        |fixtures|537               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,632|api_football         |FB        |fixtures|1108              |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,633|api_football         |FB        |fixtures|234               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,634|api_football         |FB        |fixtures|707               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,635|api_football         |FB        |fixtures|1018              |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,636|api_football         |FB        |fixtures|818               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,637|api_football         |FB        |fixtures|857               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,638|api_football         |FB        |fixtures|706               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,639|api_football         |FB        |fixtures|69                |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,640|api_football         |FB        |fixtures|236               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,641|api_football         |FB        |fixtures|156               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,642|api_football         |FB        |fixtures|206               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,643|api_football         |FB        |fixtures|947               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,644|api_football         |FB        |fixtures|880               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,645|api_football         |FB        |fixtures|708               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,646|api_football         |FB        |fixtures|682               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,647|api_football         |FB        |fixtures|524               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,648|api_football         |FB        |fixtures|481               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,649|api_football         |FB        |fixtures|551               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,650|api_football         |FB        |fixtures|411               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,651|api_football         |FB        |fixtures|767               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,652|api_football         |FB        |fixtures|1048              |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,653|api_football         |FB        |fixtures|629               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,654|api_football         |FB        |fixtures|702               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,655|api_football         |FB        |fixtures|539               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,656|api_football         |FB        |fixtures|868               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,657|api_football         |FB        |fixtures|651               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,658|api_football         |FB        |fixtures|967               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,659|api_football         |FB        |fixtures|797               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,660|api_football         |FB        |fixtures|929               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,661|api_football         |FB        |fixtures|1117              |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,662|api_football         |FB        |fixtures|352               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,663|api_football         |FB        |fixtures|1068              |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,664|api_football         |FB        |fixtures|792               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,665|api_football         |FB        |fixtures|1025              |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,666|api_football         |FB        |fixtures|249               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,667|api_football         |FB        |fixtures|649               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,668|api_football         |FB        |fixtures|1086              |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,669|api_football         |FB        |fixtures|103               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,670|api_football         |FB        |fixtures|823               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,671|api_football         |FB        |fixtures|817               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,672|api_football         |FB        |fixtures|711               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,673|api_football         |FB        |fixtures|914               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,674|api_football         |FB        |fixtures|446               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,675|api_football         |FB        |fixtures|363               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,676|api_football         |FB        |fixtures|477               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,677|api_football         |FB        |fixtures|47                |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,678|api_football         |FB        |fixtures|87                |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,679|api_football         |FB        |fixtures|135               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,680|api_football         |FB        |fixtures|326               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,681|api_football         |FB        |fixtures|1095              |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,682|api_football         |FB        |fixtures|532               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,683|api_football         |FB        |fixtures|373               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,684|api_football         |FB        |fixtures|476               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,685|api_football         |FB        |fixtures|512               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,686|api_football         |FB        |fixtures|529               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,687|api_football         |FB        |fixtures|580               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,688|api_football         |FB        |fixtures|1038              |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,689|api_football         |FB        |fixtures|733               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,690|api_football         |FB        |fixtures|640               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,691|api_football         |FB        |fixtures|241               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,692|api_football         |FB        |fixtures|131               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,693|api_football         |FB        |fixtures|556               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,694|api_football         |FB        |fixtures|1035              |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,695|api_football         |FB        |fixtures|1127              |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,696|api_football         |FB        |fixtures|786               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,697|api_football         |FB        |fixtures|372               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,698|api_football         |FB        |fixtures|1009              |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,699|api_football         |FB        |fixtures|416               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,700|api_football         |FB        |fixtures|690               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,701|api_football         |FB        |fixtures|672               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,702|api_football         |FB        |fixtures|968               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,703|api_football         |FB        |fixtures|217               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,704|api_football         |FB        |fixtures|13                |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,705|api_football         |FB        |fixtures|233               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,706|api_football         |FB        |fixtures|1167              |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,707|api_football         |FB        |fixtures|695               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,708|api_football         |FB        |fixtures|811               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,709|api_football         |FB        |fixtures|1016              |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,710|api_football         |FB        |fixtures|264               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,711|api_football         |FB        |fixtures|75                |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,712|api_football         |FB        |fixtures|485               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,713|api_football         |FB        |fixtures|949               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,714|api_football         |FB        |fixtures|412               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,715|api_football         |FB        |fixtures|500               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,716|api_football         |FB        |fixtures|1183              |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,717|api_football         |FB        |fixtures|617               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,718|api_football         |FB        |fixtures|1178              |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,719|api_football         |FB        |fixtures|597               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,720|api_football         |FB        |fixtures|63                |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,721|api_football         |FB        |fixtures|716               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,722|api_football         |FB        |fixtures|875               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,723|api_football         |FB        |fixtures|119               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,724|api_football         |FB        |fixtures|173               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,725|api_football         |FB        |fixtures|908               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,726|api_football         |FB        |fixtures|612               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,727|api_football         |FB        |fixtures|356               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,728|api_football         |FB        |fixtures|461               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,729|api_football         |FB        |fixtures|632               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,730|api_football         |FB        |fixtures|861               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,731|api_football         |FB        |fixtures|1181              |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,732|api_football         |FB        |fixtures|256               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,733|api_football         |FB        |fixtures|583               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,734|api_football         |FB        |fixtures|91                |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,735|api_football         |FB        |fixtures|322               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,736|api_football         |FB        |fixtures|26                |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,737|api_football         |FB        |fixtures|808               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,738|api_football         |FB        |fixtures|291               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,739|api_football         |FB        |fixtures|208               |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
|2,740|api_football         |FB        |fixtures|39                |2024  |FB_BOOTSTRAP_V1         |3,000   |pending|0       |                             |                             |2026-03-23 13:42:23.337 +0100|2026-03-23 13:42:23.337 +0100|
