|id   |sport_code|canonical_league_id|provider    |provider_league_id|season|enabled|tier|run_group|notes                                                                                                                                                     |
|-----|----------|-------------------|------------|------------------|------|-------|----|---------|----------------------------------------------------------------------------------------------------------------------------------------------------------|
|4,883|HB        |24,883             |api_handball|183               |2024  |true   |2   |HB_CORE  |HB extension: African Championship (api_handball league_id=183) | fixtures date window enabled (±30 days)                                                 |
|4,975|HB        |25,023             |api_handball|184               |2024  |true   |2   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|4,976|HB        |25,028             |api_handball|185               |2024  |true   |2   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|4,977|HB        |24,972             |api_handball|186               |2024  |true   |2   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|4,978|HB        |24,967             |api_handball|187               |2024  |true   |2   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|4,979|HB        |24,929             |api_handball|188               |2024  |true   |2   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|4,980|HB        |24,978             |api_handball|189               |2024  |true   |2   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|4,982|HB        |24,906             |api_handball|190               |2024  |true   |2   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|4,983|HB        |24,952             |api_handball|192               |2024  |true   |2   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|4,984|HB        |24,891             |api_handball|193               |2024  |true   |2   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|4,985|HB        |25,081             |api_handball|194               |2024  |true   |2   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|4,986|HB        |25,076             |api_handball|195               |2024  |true   |2   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|4,987|HB        |25,016             |api_handball|196               |2024  |true   |2   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|4,988|HB        |25,026             |api_handball|197               |2024  |true   |2   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|4,989|HB        |24,921             |api_handball|198               |2024  |true   |2   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|4,990|HB        |25,080             |api_handball|199               |2024  |true   |2   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|4,993|HB        |24,982             |api_handball|200               |2024  |true   |2   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|4,994|HB        |25,060             |api_handball|201               |2024  |true   |2   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|4,995|HB        |24,991             |api_handball|202               |2024  |true   |2   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|4,996|HB        |25,010             |api_handball|203               |2024  |true   |2   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|4,997|HB        |25,014             |api_handball|204               |2024  |true   |2   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|4,998|HB        |24,915             |api_handball|205               |2024  |true   |3   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|4,999|HB        |25,070             |api_handball|206               |2024  |true   |3   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|5,000|HB        |25,074             |api_handball|207               |2024  |true   |3   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|5,001|HB        |25,043             |api_handball|208               |2024  |true   |3   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|5,002|HB        |24,932             |api_handball|209               |2024  |true   |3   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|5,004|HB        |25,079             |api_handball|210               |2024  |true   |3   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|5,005|HB        |25,091             |api_handball|211               |2024  |true   |3   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|5,006|HB        |24,920             |api_handball|212               |2024  |true   |3   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
|5,007|HB        |24,943             |api_handball|213               |2024  |true   |2   |HB_CORE  |HB full scope after leagues unblock | auto-expanded from public.league_provider_map                                                                       |
